imports_removed	file
4	std/roster_frontier.dag
8	std/runtime.dag
7	std/rust_leaf_model_claim.dag
4	std/selected_witness_bundle.dag
1	std/serialization.dag
3	std/serialize.dag
2	std/source_annotation.dag
7	std/spine.dag
1	std/staging.dag
4	std/state_durability.dag
2	std/string_type.dag
8	std/symbol_index.dag
4	std/temporal_effect.dag
1	std/termination.dag
4	std/test_claim_falsification.dag
4	std/text.dag
5	std/text/carrier_claims_test.dag
11	std/timeseries_signal.dag
4	std/timeseries_signal_passives_test.dag
3	std/trait_derive_shape.dag
1	std/type_expr_projection_row_schema.dag
1	std/types.dag
1	std/unicode/types.dag
1	std/upsert_decision.dag
1	std/value_carrier.dag
8	std/verdict.dag
2	std/verification.dag
7	std/verification.dag
3	std/witness.dag
1	std/witness_admission.dag
4	std/witness_evaluation.dag
2	std/witness_execution_routing.dag
3	std/witness_purpose.dag
2	std/workflow_recursive.dag
4	test/claim/access_authorization_profile_witness_test.dag
4	test/claim/access_iam_validation_test.dag
2	test/claim/access_token_ensure_witness_test.dag
5	test/claim/access_validation_test.dag
5	test/claim/acquisition_mechanism_witness_test.dag
11	test/claim/actions_job_grant_witness_test.dag
5	test/claim/advertising_interface_witness_test.dag
3	test/claim/affected_set/affected_set_provenance_producer_test.dag
7	test/claim/affected_set_universe_test.dag
4	test/claim/annotation_carrier_witness_test.dag
3	test/claim/anomaly_evidence_witness_test.dag
2	test/claim/argv_command_render_witness_test.dag
11	test/claim/artifact_store_fs_witness_test.dag
5	test/claim/artifact_store_scratch_grant_witness_test.dag
10	test/claim/artifact_store_witness_test.dag
5	test/claim/asrock_live_probe_witness_test.dag
4	test/claim/bach_double_slit_observation_witness_test.dag
6	test/claim/bach_double_slit_path_additivity_synthetic_fixture_witness_test.dag
13	test/claim/bash_build_round_trip_test.dag
11	test/claim/bash_command_fold_test.dag
8	test/claim/bash_program_fold_support.dag
9	test/claim/bash_program_fold_test.dag
6	test/claim/bmc_capability_solve_witness_test.dag
11	test/claim/bmc_fan_converge_witness_test.dag
19	test/claim/bmc_firmware_thermal_witness_test.dag
8	test/claim/bmc_live_receipts_witness_test.dag
5	test/claim/bmc_netboot_serve_witness_test.dag
6	test/claim/bmc_netboot_shell_boot_witness_test.dag
4	test/claim/bmc_typed_operations_witness_test.dag
6	test/claim/bmc_virtual_media_witness_test.dag
12	test/claim/body_lowering/fn_body_seam_witness_helpers.dag
1	test/claim/body_lowering/wave1_gate1_b1_bare_call_helpers.dag
4	test/claim/body_lowering/wave1_gate1_c1_copied_port_helpers.dag
5	test/claim/body_lowering/wave1_gate1_d_ingested_fixture_helpers.dag
9	test/claim/body_lowering/wave1_gate1_d_table_fixture_helpers.dag
10	test/claim/body_lowering/wave1_gate1_normalize_add_helpers.dag
4	test/claim/body_lowering_wrapper_retained_test.dag
3	test/claim/branded_list_first_optional_witness_test.dag
1	test/claim/build_artifact_corruption_probe_witness_test.dag
11	test/claim/build_artifact_verification_witness_test.dag
1	test/claim/build_cache_ensure_test.dag
7	test/claim/build_cache_latency_probe_witness_test.dag
8	test/claim/build_transport_admission_witness_test.dag
6	test/claim/build_workspace_grant_witness_test.dag
4	test/claim/busybox_bmc_build_witness_test.dag
7	test/claim/c_compilation_unit_witness_test.dag
3	test/claim/cache_purity_verdict_test.dag
4	test/claim/cache_retention_axes_witness_test.dag
7	test/claim/capability_binding_witness_test.dag
1	test/claim/cargo_build_run_argv_witness_test.dag
5	test/claim/change_realization_witness_test.dag
5	test/claim/chapman_which_path_observation_witness_test.dag
3	test/claim/cheap_gate_pool_test.dag
5	test/claim/check_coverage_admission_witness_test.dag
8	test/claim/ci_compile_jobs_witness_test.dag
5	test/claim/ci_concurrency_policy_witness_test.dag
3	test/claim/ci_cost_arc_closeout_receipt_witness_test.dag
9	test/claim/ci_deploy_witness_test.dag
3	test/claim/ci_floor_measurement_test.dag
3	test/claim/ci_floor_on_success_materialization_receipt_hand_rust_witness_test.dag
19	test/claim/ci_floor_plan_witness_test.dag
10	test/claim/ci_heal_job_witness_test.dag
4	test/claim/ci_materialization_witness_test.dag
6	test/claim/ci_native_cache_root_witness_test.dag
5	test/claim/ci_placement_witness_test.dag
6	test/claim/ci_release_bins_witness_test.dag
2	test/claim/ci_render_histogram_width_test.dag
1	test/claim/ci_render_slowest_hot_style_test.dag
18	test/claim/ci_spec_witness_test.dag
8	test/claim/ci_stage0_partition_compile_gate_witness_test.dag
7	test/claim/ci_v1_compiler_tests_compile_gate_witness_test.dag
5	test/claim/ci_workflow_witness_test.dag
11	test/claim/citation_cit0_witness_test.dag
8	test/claim/citation_cit1_consumer_witness_test.dag
5	test/claim/citation_cit1_witness_test.dag
1	test/claim/cited_symbol_resolution_witness_test.dag
2	test/claim/claim_executor_hand_rust_boundary_witness_test.dag
19	test/claim/claim_indexed_evidence_witness_test.dag
6	test/claim/claim_pipeline/infer.dag
5	test/claim/claim_pipeline/normalize.dag
7	test/claim/claim_pipeline/resolve.dag
7	test/claim/claim_pipeline/translate.dag
4	test/claim/class_b_import_closure_binding_refusal_witness_test.dag
2	test/claim/class_b_strip_receipt_witness_test.dag
4	test/claim/claude_sdk_parser_drop_live_witness_test.dag
3	test/claim/claude_sdk_parser_drop_witness_test.dag
6	test/claim/claude_setup_token_enrollment_witness_test.dag
2	test/claim/cli_run_floor_lens_oracle_witness_test.dag
2	test/claim/cli_run_hand_rust_area_ledger_witness_test.dag
6	test/claim/cli_run_repo_grant_hand_rust_equivalence_witness_test.dag
5	test/claim/cli_run_repo_grant_witness_test.dag
1	test/claim/cli_run_witness_admission_hand_rust_witness_test.dag
7	test/claim/codex_app_server_press_wet_witness_test.dag
7	test/claim/codex_app_server_press_witness_test.dag
5	test/claim/codex_device_prompt_witness_test.dag
6	test/claim/codex_package_delivery_wet_witness_test.dag
7	test/claim/codex_package_lock_parse_witness_test.dag
7	test/claim/commit_check_demand_witness_test.dag
3	test/claim/commit_witness_claim_roster_witness_test.dag
8	test/claim/commit_workflow_witness_test.dag
7	test/claim/commit_writer_admission_witness_test.dag
9	test/claim/commit_writer_heal_admission_real_execution_witness_test.dag
6	test/claim/commit_writer_index_selection_witness_test.dag
7	test/claim/compilation_unit_witness_test.dag
4	test/claim/compile_clean_cost_clamp_witness_test.dag
4	test/claim/compile_clean_shard_entry_paths_fast_hand_rust_witness_test.dag
3	test/claim/compile_diagnostic_census_witness_test.dag
1	test/claim/compile_pool_ensure_test.dag
12	test/claim/compiler/compile_eval_thesis_proof_test.dag
3	test/claim/complexity/accumulator_copy_roster_gate_lean_bash_test.dag
4	test/claim/complexity/accumulator_copy_roster_gate_std_test.dag
3	test/claim/complexity/accumulator_copy_roster_gate_swift_test.dag
4	test/claim/complexity/accumulator_copy_roster_gate_test.dag
4	test/claim/complexity_contract_subject_partition_witness_test.dag
9	test/claim/complexity_gate/budget_roster_completeness_test.dag
9	test/claim/complexity_gate/source_bridged_add_budget_test.dag
9	test/claim/complexity_gate/source_bridged_bind_budget_test.dag
9	test/claim/complexity_gate/source_bridged_branch_budget_test.dag
9	test/claim/complexity_gate/source_bridged_loop_budget_test.dag
8	test/claim/complexity_gate/source_bridged_pipeline_bridge.dag
11	test/claim/complexity_gate/subject_complexity_budget_roster.dag
3	test/claim/complexity_gate/table_fixture_add_subject_producer.dag
3	test/claim/complexity_gate/table_fixture_bind_subject_producer.dag
3	test/claim/complexity_gate/table_fixture_branch_subject_producer.dag
3	test/claim/complexity_gate/table_fixture_loop_subject_producer.dag
3	test/claim/complexity_gate/table_fixture_match_subject_producer.dag
7	test/claim/component_dispatch_button_witness_test.dag
4	test/claim/computation_identity_test.dag
2	test/claim/computation_shapes/branch_dispatch.dag
2	test/claim/computation_shapes/loop_linear_bound.dag
10	test/claim/content_hash_family_grounded_witness_test.dag
4	test/claim/covering_grant_witness_test.dag
6	test/claim/cpu_l1_cache_geometry_witness_test.dag
6	test/claim/cpu_l2_l3_cache_geometry_witness_test.dag
6	test/claim/crm_stage_vocabulary_witness_test.dag
5	test/claim/cross_file_binding_assembly_witness_test.dag
3	test/claim/css_grain_witness_test.dag
2	test/claim/cursor_cli_invocation_witness_test.dag
3	test/claim/cursor_sdk_argv_projection_witness_test.dag
5	test/claim/cursor_sdk_auth_standing_witness_test.dag
7	test/claim/cursor_sdk_dispatch_bridge_witness_test.dag
3	test/claim/cursor_sdk_model_witness_test.dag
3	test/claim/cursor_sdk_stream_witness_test.dag
2	test/claim/dag_compile_clean_cli_floor_agreement_witness_test.dag
2	test/claim/dag_compile_clean_perturb_receipts_test.dag
2	test/claim/dag_compile_clean_scope_witness_test.dag
3	test/claim/dag_compile_clean_shard_totality_witness_test.dag
6	test/claim/decl_facts_initializer_projection_witness_test.dag
10	test/claim/decl_facts_reflection_witness_support.dag
4	test/claim/decl_facts_reflection_witness_test.dag
9	test/claim/declared_source_ref_selection_test.dag
3	test/claim/deploy_revision_witness_test.dag
11	test/claim/design_palette_witness_test.dag
6	test/claim/design_register_lift_parity_witness_test.dag
7	test/claim/determinism_contract_test.dag
7	test/claim/dgx_spark_pxe_witness_test.dag
14	test/claim/dgx_spark_witness_test.dag
3	test/claim/diagnostic_sequence_outcome_witness_test.dag
3	test/claim/diagnostics_test.dag
9	test/claim/diff_baseline_witness_test.dag
10	test/claim/diff_window_cross_seam_witness_test.dag
3	test/claim/direct_rust_door_write_compile_witness_test.dag
2	test/claim/discovery_enumeration_test.dag
12	test/claim/discrimination_gate/discrimination_roster.dag
5	test/claim/dispatch_attempts_witness_test.dag
8	test/claim/dispatch_presentation_witness_test.dag
11	test/claim/dispatch_selection_witness_test.dag
12	test/claim/dispatch_stop_witness_test.dag
5	test/claim/dissolution_census_a_projection_witness_test.dag
4	test/claim/doc_reachability_witness_test.dag
6	test/claim/duplicate_computation/duplicate_computation_test.dag
3	test/claim/e0599_emitter_decision_census_witness_test.dag
2	test/claim/e0599_probe_census_witness_test.dag
12	test/claim/econ_wedge_witness_test.dag
6	test/claim/effect_axes_witness_test.dag
6	test/claim/effect_grant_witness_test.dag
7	test/claim/effect_io_host_grant_witness_test.dag
7	test/claim/effect_plan_bash_materialize_real_execution_witness_test.dag
6	test/claim/effect_plan_bash_materialize_test.dag
8	test/claim/effect_reach_test.dag
5	test/claim/effects_witness_test.dag
9	test/claim/emit/c_semantic_decl_routing_test.dag
2	test/claim/emit/logic_ground_truth_test.dag
16	test/claim/emit/rust_bind_let_emit_test.dag
16	test/claim/emit/rust_binop_emit_test.dag
14	test/claim/emit/rust_body_add_emit_test.dag
13	test/claim/emit/rust_call_emit_test.dag
13	test/claim/emit/rust_conditional_emit_test.dag
13	test/claim/emit/rust_field_access_emit_test.dag
13	test/claim/emit/rust_fold_call_closure_emit_test.dag
8	test/claim/emit/rust_freemonoid_char_string_grounding_test.dag
15	test/claim/emit/rust_literal_bind_emit_test.dag
11	test/claim/emit/rust_logic_complement_emit_test.dag
12	test/claim/emit/rust_logic_meet_join_emit_test.dag
13	test/claim/emit/rust_loop_emit_test.dag
13	test/claim/emit/rust_match_emit_test.dag
7	test/claim/emit/rust_produced_decl_emit_test.dag
13	test/claim/emit/rust_record_construct_emit_test.dag
9	test/claim/emit/rust_signature_general_emit_test.dag
13	test/claim/emit/rust_variant_construct_emit_test.dag
7	test/claim/emit/semantic_decl_all_lex_parity_test.dag
6	test/claim/emit/semantic_decl_binding_keys_parity_test.dag
8	test/claim/emit/semantic_decl_decoration_binding_test.dag
8	test/claim/emit/semantic_decl_emit_substrings_test.dag
9	test/claim/emit/semantic_decl_lex_binding_parity_test.dag
7	test/claim/emit/semantic_decl_lookup_receipt_test.dag
8	test/claim/emit/semantic_decl_profile_codec_test.dag
7	test/claim/emit/semantic_decl_profile_path_parity_test.dag
11	test/claim/emit/semantic_decl_routing_generic_test.dag
10	test/claim/emit/semantic_decl_routing_test.dag
8	test/claim/emit/semantic_decl_rules_parity_test.dag
13	test/claim/emit/semantic_decl_serialize_parity_test.dag
6	test/claim/emit/semantic_decl_string_codec_test.dag
8	test/claim/emit/semantic_decl_target_refusal_test.dag
1	test/claim/emit/target_text_carrier_test.dag
3	test/claim/emit/trait_derive_seed_emit_binding_test.dag
15	test/claim/emit/trait_derive_supplemental_generic_bound_contract_test.dag
14	test/claim/emit_host_gate/target_coverage_completeness_test.dag
6	test/claim/emitted_binary_effect_confinement_red_control_test.dag
9	test/claim/enforcement/lens_module_gate_witness_test.dag
4	test/claim/ensure_witness_test.dag
11	test/claim/exact_witness_admission_witness_test.dag
7	test/claim/exec_arg_limit_witness_test.dag
26	test/claim/execution/add_arrow_eval_by_execution_test.dag
18	test/claim/execution/bind_eval_by_execution_test.dag
18	test/claim/execution/bind_round_trip_test.dag
19	test/claim/execution/branch_eval_by_execution_test.dag
18	test/claim/execution/branch_if_then_else_round_trip_test.dag
11	test/claim/execution/c_add_emit_host_run_test.dag
13	test/claim/execution/c_type_decl_emit_host_run_test.dag
18	test/claim/execution/dag_add_emit_round_trip_test.dag
14	test/claim/execution/effect_io_eval_by_execution_test.dag
19	test/claim/execution/emit_host_add_equals_eval_test.dag
25	test/claim/execution/emit_host_classical_not_ingested_equals_eval_test.dag
20	test/claim/execution/emit_host_complement_equals_eval_test.dag
20	test/claim/execution/emit_host_field_access_equals_eval_test.dag
11	test/claim/execution/emit_host_filesystem_read_equals_eval_test.dag
19	test/claim/execution/emit_host_fold_closure_equals_eval_test.dag
20	test/claim/execution/emit_host_loop_equals_eval_test.dag
22	test/claim/execution/emit_host_match_equals_eval_test.dag
21	test/claim/execution/emit_host_meet_join_equals_eval_test.dag
14	test/claim/execution/emit_host_module_equals_eval_test.dag
13	test/claim/execution/emit_host_native_only_verdict_test.dag
14	test/claim/execution/emit_host_produced_module_equals_eval_test.dag
11	test/claim/execution/emit_host_shell_exec_run_equals_eval_test.dag
11	test/claim/execution/emit_host_transport_wire_test.dag
20	test/claim/execution/emit_host_variant_construct_equals_eval_test.dag
18	test/claim/execution/emit_ingest_grammar_relation_round_trip_test.dag
15	test/claim/execution/emit_ingest_type_decl_round_trip_test.dag
24	test/claim/execution/emit_on_demand_classical_not_ingested_family_witness_test.dag
16	test/claim/execution/emit_on_demand_complement_family_witness_test.dag
24	test/claim/execution/emit_on_demand_family_crate_witness_test.dag
22	test/claim/execution/emit_on_demand_field_access_family_witness_test.dag
29	test/claim/execution/emit_on_demand_kernel_witness_test.dag
29	test/claim/execution/emit_on_demand_match_loop_fold_family_witness_test.dag
16	test/claim/execution/emit_on_demand_meet_join_family_witness_test.dag
25	test/claim/execution/emit_on_demand_variant_construct_family_witness_test.dag
4	test/claim/execution/floor_diff_observe_witness_test.dag
19	test/claim/execution/loop_eval_by_execution_test.dag
18	test/claim/execution/loop_round_trip_test.dag
18	test/claim/execution/match_bool_round_trip_test.dag
13	test/claim/execution/native_selected_witness_bundle_production.dag
26	test/claim/execution/native_selected_witness_bundle_test.dag
21	test/claim/execution/pick_ingested_structural_lowering_test.dag
2	test/claim/execution/proactive_verification_ledger_overlap_execution_test.dag
18	test/claim/execution/rust_emit_host_call_equals_eval_test.dag
22	test/claim/execution/rust_record_construct_emit_host_equals_eval_test.dag
13	test/claim/execution/self_host_candidate_generation_test.dag
2	test/claim/execution/self_host_compiler_closure_emit_test.dag
7	test/claim/execution/self_host_fixed_point_test.dag
1	test/claim/executor_schedule_retention_test.dag
9	test/claim/expectation_frontier_witness_test.dag
5	test/claim/extdeps/spice_rc_ngspice_oracle_test.dag
11	test/claim/extdeps_anemia_grounding_witness_test.dag
6	test/claim/extdeps_dpkg_witness_test.dag
3	test/claim/extdeps_llm_claude_trust_witness_test.dag
14	test/claim/extdeps_round2_grounding_witness_test.dag
6	test/claim/extdeps_scope_placement_gate_loudness_witness_test.dag
5	test/claim/external_model_scope_live_cover_witness_test.dag
12	test/claim/external_model_scope_witness_test.dag
3	test/claim/fact_cardinality/lens_unit/synthetic_unified_green_test.dag
3	test/claim/fallback_arm_census_planted_test.dag
12	test/claim/falsifier_alert_decision_witness_test.dag
15	test/claim/falsifier_alert_migration_witness_test.dag
6	test/claim/falsifier_lane_plan_agreement_test.dag
2	test/claim/falsifier_lane_witness_test.dag
4	test/claim/falsifier_run_control_witness_test.dag
16	test/claim/falsifier_workflow_witness_test.dag
8	test/claim/fleet_host_budget_test.dag
11	test/claim/fleet_intent_memory_witness_test.dag
10	test/claim/fleet_observation_producers_witness_test.dag
8	test/claim/fleet_runner_connectivity_witness_test.dag
4	test/claim/float_add_associativity_law_witness_test.dag
7	test/claim/floor_batch_clamp_authority_witness_test.dag
7	test/claim/floor_component_receipt_witness_test.dag
13	test/claim/floor_discovery_hand_rust_equivalence_witness_test.dag
2	test/claim/floor_discovery_roster_fixture_test.dag
8	test/claim/floor_gate_failure_receipt_witness_test.dag
7	test/claim/floor_materialization_witness_test.dag
5	test/claim/floor_resolve_realization_witness_test.dag
2	test/claim/fold_lowering_test.dag
4	test/claim/frame_boundary_simulated_witness_test.dag
3	test/claim/frame_boundary_witness_test.dag
6	test/claim/free_tier_serving_witness_test.dag
8	test/claim/generated/algebra_law_conformance.dag
8	test/claim/generated/coproduct_exhaustiveness.dag
16	test/claim/generated/idempotent_operation_conformance.dag
14	test/claim/generated/language_behavior_equivalence.dag
8	test/claim/generated/refinement_preservation.dag
9	test/claim/generated/testgen_category_wishlist.dag
11	test/claim/generated_artifact_drift_test.dag
9	test/claim/generated_artifact_merge_driver_real_execution_witness_test.dag
1	test/claim/generic_item_clone_bound_witness_test.dag
6	test/claim/gha_job_projection_witness_test.dag
12	test/claim/gha_workflow_yaml_fold_serialize_test.dag
2	test/claim/git_ls_remote_witness_test.dag
6	test/claim/git_upstream_model_witness_test.dag
6	test/claim/gitattributes_emit_witness_test.dag
2	test/claim/githooks_pre_push_emit_test.dag
4	test/claim/githooks_pre_push_plan_test.dag
7	test/claim/githooks_repo_local_git_config_emit_witness_test.dag
8	test/claim/gitlab_10k_income_series_witness_test.dag
9	test/claim/gpu_interconnect_and_sm_cache_witness_test.dag
6	test/claim/graph_invariant/lens_unit/reach_kernel_test.dag
12	test/claim/graph_invariant/reach_repair_witness_test.dag
3	test/claim/grub_cmdline_quoting_witness_test.dag
2	test/claim/guarantee_measurement_witness_test.dag
8	test/claim/guarantee_probe_corpus_witness_test.dag
6	test/claim/gunbc_invoke_witness_test.dag
11	test/claim/hardware_selection_witness_test.dag
3	test/claim/heal_author_commit_witness_test.dag
4	test/claim/heal_revalidation_integration_witness_test.dag
5	test/claim/heal_revalidation_witness_test.dag
5	test/claim/host_axis_caps_witness_test.dag
7	test/claim/host_budget_source_witness_test.dag
10	test/claim/host_build_cache_provision_real_execution_witness_test.dag
16	test/claim/host_converge_slice1_witness_test.dag
8	test/claim/host_effect_plan_real_execution_witness_test.dag
9	test/claim/host_effect_plan_witness_test.dag
5	test/claim/host_run_boundary_admission_witness_test.dag
2	test/claim/html_emit_witness_test.dag
3	test/claim/html_markup_xss_witness_test.dag
3	test/claim/html_roundtrip_test.dag
6	test/claim/http_client_get_real_execution_witness_test.dag
5	test/claim/http_serve_route_witness_test.dag
3	test/claim/impossible_bug/idempotency_contract.dag
3	test/claim/impossible_bug/nested_optional_flatten.dag
7	test/claim/impossible_bug/release_demos_test.dag
3	test/claim/impossible_bug/suboptimal_complexity.dag
3	test/claim/impossible_bug/unenumerated_effects.dag
3	test/claim/impossible_bug/unhandled_diagnostic_paths.dag
3	test/claim/infer_occurrence_binding_scaffold_witness_test.dag
13	test/claim/infer_self_grounding_wall_test.dag
8	test/claim/instrument_bob_witness_test.dag
6	test/claim/instrument_camera_witness_test.dag
9	test/claim/instrument_motion_page_witness_test.dag
6	test/claim/instrument_physical_witness_test.dag
12	test/claim/instrument_sandbox_witness_test.dag
8	test/claim/instrument_tuner_witness_test.dag
7	test/claim/integer/interval_derivation_test.dag
5	test/claim/intent_linearity/lens_unit/runtime_axis_test.dag
11	test/claim/interface_summary/interface_summary_firewall_test.dag
5	test/claim/interface_summary/typed_module_key_test.dag
3	test/claim/interpreter_dispatch_bijection_real_roster_witness_test.dag
5	test/claim/jwt_oidc_claims_witness_test.dag
6	test/claim/keyed_roster_witness_test.dag
2	test/claim/language_module_home_test.dag
5	test/claim/language_source_scaffold_index_test.dag
6	test/claim/language_target_identity_witness_test.dag
6	test/claim/language_target_registry_totality_test.dag
7	test/claim/language_target_subject_registration_test.dag
4	test/claim/lean_bit_width_admissibility_witness_test.dag
5	test/claim/lean_overflow_semantics_witness_test.dag
3	test/claim/legacy_test_behavior_disposition_acceptance_test.dag
3	test/claim/legacy_test_behavior_disposition_witness_test.dag
3	test/claim/legacy_test_inflow_witness_test.dag
2	test/claim/lever_a_local_receipt_witness_test.dag
10	test/claim/live_deploy/apply_witness_test.dag
4	test/claim/live_deploy/candidate_checkout_witness_test.dag
1	test/claim/live_deploy/deploy_release_fixture.dag
21	test/claim/live_deploy/emit_test.dag
8	test/claim/live_deploy/intent_witness_test.dag
9	test/claim/live_deploy/operations_witness_test.dag
22	test/claim/live_deploy/readiness_witness_test.dag
10	test/claim/live_deploy/running_release_identity_witness_test.dag
7	test/claim/live_deploy/service_ready_witness_test.dag
12	test/claim/live_read_classification_test.dag
6	test/claim/live_rust_observation_contract_test.dag
3	test/claim/live_tree/live_tree_collision_test.dag
5	test/claim/llm_attempt_receipt_witness_test.dag
5	test/claim/local_tidy_fmt_outcome_test.dag
11	test/claim/locality_affinity_witness_test.dag
7	test/claim/long/a4_opacity_test.dag
17	test/claim/long/accumulator_copy_compile_gate_test.dag
3	test/claim/long/affected_set_provenance_producer_witness_test.dag
3	test/claim/long/alias_decl_parse_witness_test.dag
5	test/claim/long/bash_program_real_probes_witness_test.dag
8	test/claim/long/cited_symbol_resolution_witness_test.dag
4	test/claim/long/commit_witness_claim_roster_witness_test.dag
4	test/claim/long/compiler_frontier_measured_roster_test.dag
7	test/claim/long/compiler_frontier_per_module_probe_test.dag
5	test/claim/long/compiler_frontier_probe_entry_test.dag
2	test/claim/long/dag_compile_clean_perturb_corpus_witness_test.dag
2	test/claim/long/dag_compile_clean_scope_disposition_witness_test.dag
4	test/claim/long/decl_index_enumeration_test.dag
3	test/claim/long/direct_rust_door_production_group_test.dag
4	test/claim/long/edit_locus_source_provenance_witness_test.dag
3	test/claim/long/fallback_arm_census_witness_test.dag
7	test/claim/long/frontier_probe_closure_matrix_integration_test.dag
8	test/claim/long/gauntlet_lane_enrollment_witness_test.dag
4	test/claim/long/generated_artifact_drift_fixed_point_witness_test.dag
1	test/claim/long/import_closure_live_test.dag
12	test/claim/long/inhabitant_neutralization_e2e_witness_test.dag
10	test/claim/long/instrument_sandbox_live_witness_test.dag
13	test/claim/long/mandatory_tag_extdeps_corpus_test.dag
16	test/claim/long/mandatory_tag_gate_witness_test.dag
7	test/claim/long/meta_exec_confinement_clean_tree_test.dag
10	test/claim/long/module_binding_host_consistency_test.dag
11	test/claim/long/module_storage_binding_derivation_test.dag
3	test/claim/long/namespace_graft_normalize_witness_test.dag
7	test/claim/long/native_routing_membership_receipt_test.dag
3	test/claim/long/no_dual_representation_test_test.dag
3	test/claim/long/parse_binding_fidelity_witness_test.dag
12	test/claim/long/parse_table_memo_amortization_test.dag
5	test/claim/long/production_qualification_origin_probe_witness_test.dag
1	test/claim/long/qualified_declaration_reference_emit_cross_module_witness_test.dag
5	test/claim/long/realization_vocabulary_containment_witness_test.dag
1	test/claim/long/reference_closure_equivalence_test.dag
16	test/claim/long/self_host_module_emit_derisk_test.dag
5	test/claim/long/source_bridged_pipeline_bridge_witness_test.dag
4	test/claim/long/symbol_index_scaling_receipt_test.dag
6	test/claim/long/typescript_descriptor_node_run_witness_test.dag
9	test/claim/long/v1_complexity_capability_census_resolution_test.dag
4	test/claim/long/v1_complexity_decl_classification_totality_test.dag
15	test/claim/long/validate_ingest_staging_stage_bisect_test.dag
3	test/claim/long/wave1_gate1_a1_fn_body_seam_witness_test.dag
3	test/claim/long/wave1_gate1_a1_projection_call_witness_test.dag
6	test/claim/long/wave1_gate1_c1_copied_port_derivation_witness_test.dag
3	test/claim/long/wave1_gate1_d_ingested_bind_loop_eval_witness_test.dag
3	test/claim/long/wave1_gate1_d_mvp_subsumption_witness_test.dag
1	test/claim/m4_governed_service_witness.dag
8	test/claim/machine_shape_catalog_integration_witness_test.dag
6	test/claim/machine_shape_construction_wall_test.dag
9	test/claim/machine_shape_witness_test.dag
6	test/claim/managed_directory_witness_test.dag
15	test/claim/manual/add_body_emit_python_test.dag
22	test/claim/manual/add_body_emit_typescript_test.dag
8	test/claim/manual/add_body_producer_claim.dag
13	test/claim/manual/add_body_value_expression_fold_typescript_test.dag
2	test/claim/manual/bash_command_fold_runner.dag
13	test/claim/manual/bash_emit_command_test.dag
17	test/claim/manual/bind_demand_driven_eval_test.dag
17	test/claim/manual/bind_emit_test.dag
7	test/claim/manual/body_lowering_infix.dag
12	test/claim/manual/body_lowering_match.dag
15	test/claim/manual/body_lowering_normalize_add.dag
11	test/claim/manual/body_lowering_projection_call.dag
5	test/claim/manual/body_lowering_variants.dag
7	test/claim/manual/bootstrap_footprint_anchor.dag
18	test/claim/manual/branch_if_then_else_emit_test.dag
7	test/claim/manual/branch_infer_fail_open_audit_test.dag
7	test/claim/manual/branch_infer_if_then_else_test.dag
17	test/claim/manual/branch_lazy_arm_eval_acceptance_test.dag
17	test/claim/manual/c_add_emit_translate_test.dag
6	test/claim/manual/call_carrier_node_query.dag
1	test/claim/manual/chained_generic_field_access.dag
4	test/claim/manual/connective_anchors.dag
2	test/claim/manual/content_hash_loop_bound_edge_order.dag
2	test/claim/manual/content_hash_named_edge_order.dag
3	test/claim/manual/coproduct_reflection_conformance_test.dag
19	test/claim/manual/cpp_add_emit_translate_test.dag
19	test/claim/manual/cross_language_add_python_to_typescript_test.dag
4	test/claim/manual/dependency_recompute_plan.dag
11	test/claim/manual/derivable_coercion_nickname_triple_test.dag
8	test/claim/manual/diagnostic_assert_eval.dag
13	test/claim/manual/dissolution_subsumption_reverification.dag
10	test/claim/manual/emit_directive_bash_test.dag
11	test/claim/manual/emit_directive_gha_test.dag
11	test/claim/manual/emit_directive_rust_test.dag
13	test/claim/manual/emit_source_store_test.dag
21	test/claim/manual/english_emit_add_test.dag
12	test/claim/manual/eval_runtime.dag
18	test/claim/manual/field_access_emit_test.dag
8	test/claim/manual/find_witness_distinct_node_zip_fold_test.dag
8	test/claim/manual/find_witness_identity_test.dag
9	test/claim/manual/floor_drain_retention_test.dag
10	test/claim/manual/fold_call_closure_emit_test.dag
2	test/claim/manual/fold_node_topdown.dag
5	test/claim/manual/fold_source.dag
2	test/claim/manual/gha_workflow_yaml_fold_runner.dag
19	test/claim/manual/go_add_emit_translate_test.dag
9	test/claim/manual/go_grammar_claim.dag
8	test/claim/manual/infer_bounded_lattice_completeness_anchor.dag
10	test/claim/manual/infer_ground_add.dag
18	test/claim/manual/ingest_bridge_test.dag
14	test/claim/manual/inhabitant_neutralization_test.dag
13	test/claim/manual/int_cross_target_coercion_test.dag
10	test/claim/manual/int_literal_parse_smoke_test.dag
9	test/claim/manual/kotlin_grammar_claim.dag
5	test/claim/manual/llvm_ir_b2_omni_in_b_probe.dag
16	test/claim/manual/loop_demand_driven_eval_test.dag
17	test/claim/manual/loop_emit_test.dag
18	test/claim/manual/match_bool_emit_test.dag
8	test/claim/manual/match_infer_fail_open_audit_test.dag
6	test/claim/manual/model_core_anchor.dag
3	test/claim/manual/nat_law_anchors.dag
4	test/claim/manual/node_minimal_representation_test.dag
2	test/claim/manual/nodefold_topdown_inline_algebra.dag
17	test/claim/manual/nominal_distinctness_cross_call.dag
3	test/claim/manual/outcome_diagnostics_eq.dag
8	test/claim/manual/parallel_executor_test.dag
6	test/claim/manual/posix_output_capture.dag
