# Multiply-declared names only (declaration_count > 1) — the actionable slice.
# The FULL census is regenerable by the command in ../README.md;
# it is not committed because it is derivable and large.
2	fp_matrix_closure_subject_matching_digest
2	fold_list_sum_ints
2	fold_list_right_field_access
2	fold_list_generic_instantiation_holds
2	fold_list_field_access
2	fn_arrow_decl_eq
2	floor_discovery_producer_note
2	Float64
2	Float32
2	Float
2	flat_proto
2	flat_99
2	flat_98
2	flat_97
2	flat_96
2	flat_95
2	flat_94
2	flat_93
2	flat_92
2	flat_91
2	flat_182
2	flat_181
2	flat_180
2	flat_179
2	flat_178
2	flat_177
2	flat_176
2	flat_175
2	flat_174
2	flat_173
2	flat_172
2	flat_171
2	flat_170
2	flat_169
2	flat_168
2	flat_167
2	flat_166
2	flat_165
2	flat_164
2	flat_163
2	flat_162
2	flat_161
2	flat_160
2	flat_159
2	flat_158
2	flat_157
2	flat_156
2	flat_155
2	flat_154
2	flat_153
2	flat_152
2	flat_151
2	flat_150
2	flat_149
2	flat_148
2	flat_147
2	flat_146
2	flat_145
2	flat_144
2	flat_143
2	flat_142
2	flat_141
2	flat_140
2	flat_139
2	flat_138
2	flat_137
2	flat_136
2	flat_135
2	flat_134
2	flat_133
2	flat_132
2	flat_131
2	flat_130
2	flat_129
2	flat_128
2	flat_127
2	flat_126
2	flat_125
2	flat_124
2	flat_123
2	flat_122
2	flat_121
2	flat_120
2	flat_119
2	flat_118
2	flat_117
2	flat_116
2	flat_115
2	flat_114
2	flat_113
2	flat_112
2	flat_111
2	flat_110
2	flat_109
2	flat_108
2	flat_107
2	flat_106
2	flat_105
2	flat_104
2	flat_103
2	flat_102
2	flat_101
2	flat_100
2	fixture_view
2	fixture_verification_subject
2	fixture_verification_head
2	fixture_unit_closure
2	fixture_unified_duplicate
2	fixture_unified_colon_in_path
2	fixture_two_hop_facts
2	fixture_subject
2	fixture_span
2	fixture_sha_b
2	fixture_sha_a
2	fixture_row
2	fixture_projection
2	fixture_nodes
2	fixture_missing_unified
2	fixture_malformed_no_colon
2	fixture_key_eq
2	fixture_index_entry
2	fixture_host
2	fixture_edges
2	fixture_carriers
2	FixedPointCheck
2	finding_refusal_cause
2	finding_list_length
2	finding_is_suspect
2	finding_is_refusal
2	Finding
2	find_capture
2	file_verdict
2	Filesystem
2	file_suspect_count
2	file_refusal_count
2	FilePath
2	file_gate
2	field_access_target_model
2	fallback_path
2	factor_is
2	expected_conformance_closure
2	expected_browse_html
2	exit_reason_of
2	exit_ok
2	escape_rust_string_literal_body
2	escape_double_quoted
2	entry
2	ensure_for
2	empty_node_list
2	empty_nat_list
2	empty_decl_list
2	EffectRequest
2	edge_in_grandfathered_roster
2	edge_import_facts
2	ebay
2	docker
2	divergence_is_the_point_note
2	distinct_strings
2	diagnostic
2	default_model
2	decls_matching_callee
2	decls_in_modules
2	decls_in_module
2	decl_module_prefix
2	decl_in_list
2	decl_field_eq
2	decision_is_permit
2	decision_is_deny
2	cursor_sdk_authority_note
2	c_run_source
2	c_run_probe_node
2	c_run_inputs
2	cron_schedule
2	crawl_basis
2	coverage_row
2	CoreNode
2	conj3
2	conformance_entry
2	Condition
2	Compose
2	Component
2	compile_gate_fn
2	commit_witness_side
2	committed_admitted_codex_runtime_source
2	collect_value_identifiers_into
2	collect_direct_captures
2	closing_contract_note
2	client_credentials_grant_type
2	claude_agent_sdk_integrity_hex
