rows=114 distinct_pairs=57
NO_OCCURRENCE	rows=2	std.disposition -> v2.lens.complexity_accumulator_copy	provider_file=/home/briansrls/.worktrees/quick-heron-85/dag/std/disposition.dag	consumer_file=/home/briansrls/.worktrees/quick-heron-85/src/v2/lens/complexity_accumulator_copy.dag	type_hits=[]	fn_data_hits=[]
BOTH	rows=2	std.dissolution -> extdeps.shell	provider_file=/home/briansrls/.worktrees/quick-heron-85/dag/std/dissolution.dag	consumer_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/shell.dag	type_hits=['DissolutionCondition']	fn_data_hits=['unbound_dissolution']
BOTH	rows=2	std.dissolution -> std.filesystem	provider_file=/home/briansrls/.worktrees/quick-heron-85/dag/std/dissolution.dag	consumer_file=/home/briansrls/.worktrees/quick-heron-85/dag/std/filesystem.dag	type_hits=['DissolutionCondition']	fn_data_hits=['unbound_dissolution']
BOTH	rows=2	std.encoding -> std.filesystem	provider_file=/home/briansrls/.worktrees/quick-heron-85/dag/std/encoding.dag	consumer_file=/home/briansrls/.worktrees/quick-heron-85/dag/std/filesystem.dag	type_hits=['Encoding']	fn_data_hits=['is_text_encoding']
TYPE_ONLY	rows=2	std.filesystem.types -> std.filesystem	provider_file=/home/briansrls/.worktrees/quick-heron-85/dag/std/filesystem/types.dag	consumer_file=/home/briansrls/.worktrees/quick-heron-85/dag/std/filesystem.dag	type_hits=['EntryKind', 'SymlinkTarget']	fn_data_hits=[]
TYPE_ONLY	rows=2	std.measure -> extdeps.bmc	provider_file=/home/briansrls/.worktrees/quick-heron-85/dag/std/measure.dag	consumer_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/bmc.dag	type_hits=['ByteSize', 'HardwareThreadCount', 'Watt']	fn_data_hits=[]
BOTH	rows=2	std.measure -> extdeps.git	provider_file=/home/briansrls/.worktrees/quick-heron-85/dag/std/measure.dag	consumer_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/git/git.dag	type_hits=['Percent']	fn_data_hits=['percent', 'second']
BOTH	rows=2	std.measure -> extdeps.systemd	provider_file=/home/briansrls/.worktrees/quick-heron-85/dag/std/measure.dag	consumer_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/systemd/systemd.dag	type_hits=['ByteSize', 'HardwareThreadCount', 'Microsecond']	fn_data_hits=['byte_size', 'byte_size_count', 'microsecond', 'minute', 'second']
TYPE_ONLY	rows=2	std.types -> extdeps.bmc	provider_file=/home/briansrls/.worktrees/quick-heron-85/dag/std/types.dag	consumer_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/bmc.dag	type_hits=['NonEmptyStr']	fn_data_hits=[]
TYPE_ONLY	rows=2	std.types -> extdeps.cron	provider_file=/home/briansrls/.worktrees/quick-heron-85/dag/std/types.dag	consumer_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/cron/cron.dag	type_hits=['Bool', 'List', 'Unit']	fn_data_hits=[]
TYPE_ONLY	rows=2	std.types -> extdeps.git	provider_file=/home/briansrls/.worktrees/quick-heron-85/dag/std/types.dag	consumer_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/git/git.dag	type_hits=['Bool', 'CommitSha', 'Email', 'FilePath', 'GitRef', 'List']	fn_data_hits=[]
TYPE_ONLY	rows=2	std.types -> extdeps.shell	provider_file=/home/briansrls/.worktrees/quick-heron-85/dag/std/types.dag	consumer_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/shell.dag	type_hits=['Bool', 'FilePath', 'List', 'NonEmptyStr', 'Secret', 'Unit']	fn_data_hits=[]
TYPE_ONLY	rows=2	std.types -> extdeps.ssh	provider_file=/home/briansrls/.worktrees/quick-heron-85/dag/std/types.dag	consumer_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/ssh/keys.dag	type_hits=['NonEmptyStr']	fn_data_hits=[]
