BARE	v2.test.extdeps_shape_transport_policy.corpus.git_policy_leak.corpus_git_policy_leak_defused_holds	src/v2/test/claim/extdeps_shape_transport_policy/corpus/git_policy_leak_test.dag	extdeps_git_module	v2.lens.extdeps_shape_transport_policy.module_refs	runtime error: no such function: extdeps_git_module
BARE	v2.test.extdeps_shape_transport_policy.corpus.runtime_local_embedded_policy.corpus_runtime_local_embedded_policy_defused_holds	src/v2/test/claim/extdeps_shape_transport_policy/corpus/runtime_local_embedded_policy_test.dag	extdeps_runtime_local_module	v2.lens.extdeps_shape_transport_policy.module_refs	runtime error: no such function: extdeps_runtime_local_module
BARE	v2.test.extdeps_shape_transport_policy.coverage_domain_equivalence_test.extdeps_shape_transport_policy_coverage_domain_equivalence_holds	src/v2/test/claim/extdeps_shape_transport_policy/coverage_domain_equivalence_test.dag	witness_policy_leak_cargo_build_lens_unit_module	v2.test.extdeps_shape_transport_policy.coverage_domain_equivalence_module_refs	runtime error: no such function: witness_policy_leak_cargo_build_lens_unit_module
BARE	v2.test.extdeps_shape_transport_policy.lens_unit.clean_gist_create.clean_gist_create_is_green_holds	src/v2/test/claim/extdeps_shape_transport_policy/lens_unit/clean_gist_create_test.dag	extdeps_github_gists_module	v2.lens.extdeps_shape_transport_policy.module_refs	runtime error: no such function: extdeps_github_gists_module
BARE	v2.test.extdeps_shape_transport_policy.lens_unit.clean_git_diff.clean_git_diff_is_green_holds	src/v2/test/claim/extdeps_shape_transport_policy/lens_unit/clean_git_diff_test.dag	extdeps_git_module	v2.lens.extdeps_shape_transport_policy.module_refs	runtime error: no such function: extdeps_git_module
BARE	v2.test.extdeps_shape_transport_policy.lens_unit.dead_param_cargo_build.dead_param_cargo_build_is_red_holds	src/v2/test/claim/extdeps_shape_transport_policy/lens_unit/dead_param_cargo_build_test.dag	extdeps_cargo_build_module	v2.lens.extdeps_shape_transport_policy.module_refs	runtime error: no such function: extdeps_cargo_build_module
BARE	v2.test.extdeps_shape_transport_policy.lens_unit.dead_param_cargo_clippy.dead_param_cargo_clippy_is_red_holds	src/v2/test/claim/extdeps_shape_transport_policy/lens_unit/dead_param_cargo_clippy_test.dag	extdeps_cargo_build_module	v2.lens.extdeps_shape_transport_policy.module_refs	runtime error: no such function: extdeps_cargo_build_module
BARE	v2.test.extdeps_shape_transport_policy.lens_unit.dead_param_gcp_login.dead_param_gcp_login_is_red_holds	src/v2/test/claim/extdeps_shape_transport_policy/lens_unit/dead_param_gcp_login_test.dag	extdeps_gcp_module	v2.lens.extdeps_shape_transport_policy.module_refs	runtime error: no such function: extdeps_gcp_module
BARE	v2.test.extdeps_shape_transport_policy.lens_unit.embedded_policy_literal_local.embedded_policy_literal_local_is_red_holds	src/v2/test/claim/extdeps_shape_transport_policy/lens_unit/embedded_policy_literal_local_test.dag	extdeps_runtime_local_module	v2.lens.extdeps_shape_transport_policy.module_refs	runtime error: no such function: extdeps_runtime_local_module
BARE	v2.test.extdeps_shape_transport_policy.lens_unit.module_path_rename.module_path_rename_resolves_by_qn_not_filepath_holds	src/v2/test/claim/extdeps_shape_transport_policy/lens_unit/module_path_rename_test.dag	extdeps_cargo_build_module	v2.lens.extdeps_shape_transport_policy.module_refs	runtime error: no such function: extdeps_cargo_build_module
BARE	v2.test.extdeps_shape_transport_policy.lens_unit.module_path_rename.module_path_rename_unknown_qn_does_not_resolve_holds	src/v2/test/claim/extdeps_shape_transport_policy/lens_unit/module_path_rename_test.dag	bogus_extdeps_module	v2.lens.extdeps_shape_transport_policy.module_refs	runtime error: no such function: bogus_extdeps_module
BARE	v2.test.extdeps_shape_transport_policy.lens_unit.module_source_nickname_literal_green.module_source_nickname_literal_exempt_literals_is_green_holds	src/v2/test/claim/extdeps_shape_transport_policy/lens_unit/module_source_nickname_literal_absent_green_test.dag	module_source_nickname_literal_green_module	v2.lens.extdeps_shape_transport_policy.module_refs	runtime error: no such function: module_source_nickname_literal_green_module
BARE	v2.test.extdeps_shape_transport_policy.lens_unit.module_source_nickname_literal_coverage_domain_green.module_source_nickname_literal_coverage_domain_is_green_holds	src/v2/test/claim/extdeps_shape_transport_policy/lens_unit/module_source_nickname_literal_coverage_domain_green_test.dag	coverage_domain_equivalence_module	v2.lens.extdeps_shape_transport_policy.module_refs	runtime error: no such function: coverage_domain_equivalence_module
BARE	v2.test.extdeps_shape_transport_policy.lens_unit.module_source_nickname_literal_local_red.module_source_nickname_literal_local_red_is_red_holds	src/v2/test/claim/extdeps_shape_transport_policy/lens_unit/module_source_nickname_literal_local_red_test.dag	module_source_nickname_literal_local_red_module	v2.lens.extdeps_shape_transport_policy.module_refs	runtime error: no such function: module_source_nickname_literal_local_red_module
BARE	v2.test.extdeps_shape_transport_policy.lens_unit.policy_leak_cargo_build.policy_leak_cargo_build_is_red_holds	src/v2/test/claim/extdeps_shape_transport_policy/lens_unit/policy_leak_cargo_build_test.dag	extdeps_cargo_build_module	v2.lens.extdeps_shape_transport_policy.module_refs	runtime error: no such function: extdeps_cargo_build_module
BARE	v2.test.extdeps_shape_transport_policy.lens_unit.policy_leak_cargo_doc.policy_leak_cargo_doc_is_red_holds	src/v2/test/claim/extdeps_shape_transport_policy/lens_unit/policy_leak_cargo_doc_test.dag	extdeps_cargo_build_module	v2.lens.extdeps_shape_transport_policy.module_refs	runtime error: no such function: extdeps_cargo_build_module
BARE	v2.test.extdeps_shape_transport_policy.lens_unit.policy_leak_cargo_fmt.policy_leak_cargo_fmt_is_red_holds	src/v2/test/claim/extdeps_shape_transport_policy/lens_unit/policy_leak_cargo_fmt_test.dag	extdeps_cargo_build_module	v2.lens.extdeps_shape_transport_policy.module_refs	runtime error: no such function: extdeps_cargo_build_module
BARE	v2.test.extdeps_shape_transport_policy.lens_unit.transport_fusion_gcp_oauth.transport_fusion_gcp_oauth_is_red_holds	src/v2/test/claim/extdeps_shape_transport_policy/lens_unit/transport_fusion_gcp_oauth_test.dag	extdeps_gcp_module	v2.lens.extdeps_shape_transport_policy.module_refs	runtime error: no such function: extdeps_gcp_module
BARE	v2.test.fact_cardinality.lens_unit.synthetic_fork_red.synthetic_fork_red_holds	src/v2/test/claim/fact_cardinality/lens_unit/synthetic_fork_red_test.dag	Dag	v1.compiler.artifact|v2.lens.affected_set|v2.lens.fact_cardinality	runtime error: no such function: Dag
