 240 | 09/06/2026 | 09:53:48 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 241 | 09/06/2026 | 09:53:49 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 242 | 09/06/2026 | 09:53:49 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 243 | 09/06/2026 | 09:55:34 PM UTC | OEM record c0 | 00cd3a | 12c805000000
 244 | 09/06/2026 | 09:55:34 PM UTC | OEM record c0 | 00cd3a | 12c805004000
 245 | 09/06/2026 | 10:01:07 PM UTC | Session Audit #0xe5 |  | Asserted
 246 | 09/06/2026 | 10:47:09 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 247 | 09/06/2026 | 10:47:17 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 248 | 09/06/2026 | 10:47:18 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 249 | 09/06/2026 | 10:47:18 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 24a | 09/06/2026 | 10:49:59 PM UTC | Session Audit #0xe5 |  | Asserted
 24b | 09/06/2026 | 10:50:29 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 24c | 09/06/2026 | 10:50:37 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 24d | 09/06/2026 | 10:50:38 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 24e | 09/06/2026 | 10:50:38 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 24f | 09/06/2026 | 10:52:26 PM UTC | OEM record c0 | 00cd3a | 12c805000000
 250 | 09/06/2026 | 10:52:26 PM UTC | OEM record c0 | 00cd3a | 12c805004000
 251 | 09/06/2026 | 11:01:08 PM UTC | Session Audit #0xe5 |  | Asserted
 252 | 09/06/2026 | 11:03:56 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 253 | 09/06/2026 | 11:04:04 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 254 | 09/06/2026 | 11:04:05 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 255 | 09/06/2026 | 11:04:05 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 256 | 09/06/2026 | 11:06:47 PM UTC | Session Audit #0xe5 |  | Asserted
 257 | 09/06/2026 | 11:07:17 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 258 | 09/06/2026 | 11:07:24 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 259 | 09/06/2026 | 11:07:25 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 25a | 09/06/2026 | 11:07:25 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 25b | 09/06/2026 | 11:17:38 PM UTC | Session Audit #0xe5 |  | Asserted
 25c | 09/06/2026 | 11:17:38 PM UTC | Session Audit #0xe5 |  | Asserted
 25d | 09/06/2026 | 11:18:07 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 25e | 09/06/2026 | 11:18:14 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 25f | 09/06/2026 | 11:18:15 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 260 | 09/06/2026 | 11:18:15 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 261 | 09/06/2026 | 11:20:05 PM UTC | OEM record c0 | 00cd3a | 12c805000000
 262 | 09/06/2026 | 11:20:05 PM UTC | OEM record c0 | 00cd3a | 12c805004000
 263 | 09/06/2026 | 11:28:46 PM UTC | Session Audit #0xe5 |  | Asserted
 264 | 09/06/2026 | 11:30:56 PM UTC | Session Audit #0xe5 |  | Asserted
 265 | 09/06/2026 | 11:31:26 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 266 | 09/06/2026 | 11:31:34 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 267 | 09/06/2026 | 11:31:35 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 268 | 09/06/2026 | 11:31:35 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 269 | 09/06/2026 | 11:33:23 PM UTC | OEM record c0 | 00cd3a | 12c805000000
 26a | 09/06/2026 | 11:33:23 PM UTC | OEM record c0 | 00cd3a | 12c805004000
 26b | 09/06/2026 | 11:41:19 PM UTC | Session Audit #0xe5 |  | Asserted
 26c | 09/06/2026 | 11:41:19 PM UTC | Session Audit #0xe5 |  | Asserted
 26d | 09/06/2026 | 11:41:48 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 26e | 09/06/2026 | 11:41:56 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 26f | 09/06/2026 | 11:41:57 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 270 | 09/06/2026 | 11:41:57 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 271 | 09/06/2026 | 11:43:48 PM UTC | OEM record c0 | 00cd3a | 12c805000000
 272 | 09/06/2026 | 11:43:48 PM UTC | OEM record c0 | 00cd3a | 12c805004000
 273 | 09/06/2026 | 11:51:42 PM UTC | Session Audit #0xe5 |  | Asserted
 274 | 09/06/2026 | 11:51:42 PM UTC | Session Audit #0xe5 |  | Asserted
 275 | 09/06/2026 | 11:52:12 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 276 | 09/06/2026 | 11:52:19 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 277 | 09/06/2026 | 11:52:20 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 278 | 09/06/2026 | 11:52:20 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 279 | 09/06/2026 | 11:54:07 PM UTC | OEM record c0 | 00cd3a | 12c805000000
 27a | 09/06/2026 | 11:54:07 PM UTC | OEM record c0 | 00cd3a | 12c805004000
 27b | 09/07/2026 | 12:02:50 AM UTC | Session Audit #0xe5 |  | Asserted
 27c | 09/07/2026 | 12:31:34 AM UTC | Session Audit #0xe5 |  | Asserted
 27d | 09/07/2026 | 12:32:04 AM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 27e | 09/07/2026 | 12:32:12 AM UTC | Power Unit #0xe0 | Power off/down | Asserted
 27f | 09/07/2026 | 12:32:13 AM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 280 | 09/07/2026 | 12:32:13 AM UTC | Power Unit #0xe0 | Power cycle | Asserted
 281 | 09/07/2026 | 12:34:00 AM UTC | OEM record c0 | 00cd3a | 12c805000000
 282 | 09/07/2026 | 12:34:00 AM UTC | OEM record c0 | 00cd3a | 12c805004000
 283 | 09/07/2026 | 12:38:08 AM UTC | Session Audit #0xe5 |  | Asserted
 284 | 09/07/2026 | 12:38:08 AM UTC | Session Audit #0xe5 |  | Asserted
 285 | 09/07/2026 | 12:38:37 AM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 286 | 09/07/2026 | 12:38:45 AM UTC | Power Unit #0xe0 | Power off/down | Asserted
 287 | 09/07/2026 | 12:38:46 AM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 288 | 09/07/2026 | 12:38:46 AM UTC | Power Unit #0xe0 | Power cycle | Asserted
 289 | 09/07/2026 | 12:40:33 AM UTC | OEM record c0 | 00cd3a | 12c805000000
 28a | 09/07/2026 | 12:40:33 AM UTC | OEM record c0 | 00cd3a | 12c805004000
 28b | 09/07/2026 | 12:46:34 AM UTC | Session Audit #0xe5 |  | Asserted
 28c | 09/07/2026 | 12:46:34 AM UTC | Session Audit #0xe5 |  | Asserted
 28d | 09/07/2026 | 12:47:04 AM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 28e | 09/07/2026 | 12:47:11 AM UTC | Power Unit #0xe0 | Power off/down | Asserted
 28f | 09/07/2026 | 12:47:12 AM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 290 | 09/07/2026 | 12:47:12 AM UTC | Power Unit #0xe0 | Power cycle | Asserted
 291 | 09/07/2026 | 12:52:56 AM UTC | OEM record c0 | 00cd3a | 12c87f010000
 292 | 09/07/2026 | 12:53:08 AM UTC | Session Audit #0xe5 |  | Asserted
 293 | 09/07/2026 | 12:53:09 AM UTC | Session Audit #0xe5 |  | Asserted
 294 | 09/07/2026 | 12:53:38 AM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 295 | 09/07/2026 | 12:53:45 AM UTC | System Boot Initiated #0xd5 | System Restart | Asserted
 296 | 09/07/2026 | 12:53:51 AM UTC | Power Unit #0xe0 | Power off/down | Asserted
 297 | 09/07/2026 | 12:53:52 AM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 298 | 09/07/2026 | 12:53:52 AM UTC | Power Unit #0xe0 | Power cycle | Asserted
 299 | 09/07/2026 | 12:55:26 AM UTC | System Firmwares #0xde | System boot initiated | Asserted
 29a | 09/07/2026 | 12:55:41 AM UTC | OEM record c0 | 00cd3a | 12c805000000
 29b | 09/07/2026 | 12:55:41 AM UTC | OEM record c0 | 00cd3a | 12c805004000
 29c | 09/07/2026 | 12:56:19 AM UTC | Session Audit #0xe5 |  | Asserted
 29d | 09/07/2026 | 12:57:23 AM UTC | Session Audit #0xe5 |  | Asserted
 29e | 09/07/2026 | 12:57:52 AM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 29f | 09/07/2026 | 12:58:00 AM UTC | Power Unit #0xe0 | Power off/down | Asserted
 2a0 | 09/07/2026 | 12:58:01 AM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 2a1 | 09/07/2026 | 12:58:01 AM UTC | Power Unit #0xe0 | Power cycle | Asserted
 2a2 | 09/07/2026 | 12:59:48 AM UTC | OEM record c0 | 00cd3a | 12c805000000
 2a3 | 09/07/2026 | 12:59:48 AM UTC | OEM record c0 | 00cd3a | 12c805004000
 2a4 | 09/07/2026 | 01:01:29 AM UTC | Session Audit #0xe5 |  | Asserted
 2a5 | 09/07/2026 | 01:03:29 AM UTC | Session Audit #0xe5 |  | Asserted
 2a6 | 09/07/2026 | 01:03:59 AM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 2a7 | 09/07/2026 | 01:04:07 AM UTC | Power Unit #0xe0 | Power off/down | Asserted
 2a8 | 09/07/2026 | 01:04:08 AM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 2a9 | 09/07/2026 | 01:04:08 AM UTC | Power Unit #0xe0 | Power cycle | Asserted
 2aa | 09/07/2026 | 01:09:53 AM UTC | OEM record c0 | 00cd3a | 12c87f010000
 2ab | 09/07/2026 | 01:10:03 AM UTC | Session Audit #0xe5 |  | Asserted
 2ac | 09/07/2026 | 01:10:03 AM UTC | Session Audit #0xe5 |  | Asserted
 2ad | 09/07/2026 | 01:10:32 AM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 2ae | 09/07/2026 | 01:10:40 AM UTC | System Boot Initiated #0xd5 | System Restart | Asserted
 2af | 09/07/2026 | 01:10:47 AM UTC | Power Unit #0xe0 | Power off/down | Asserted
 2b0 | 09/07/2026 | 01:10:48 AM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 2b1 | 09/07/2026 | 01:10:48 AM UTC | Power Unit #0xe0 | Power cycle | Asserted
 2b2 | 09/07/2026 | 01:12:22 AM UTC | System Firmwares #0xde | System boot initiated | Asserted
 2b3 | 09/07/2026 | 01:12:37 AM UTC | OEM record c0 | 00cd3a | 12c805000000
 2b4 | 09/07/2026 | 01:12:37 AM UTC | OEM record c0 | 00cd3a | 12c805004000
 2b5 | 09/07/2026 | 01:13:14 AM UTC | Session Audit #0xe5 |  | Asserted
 2b6 | 09/07/2026 | 01:16:56 AM UTC | Session Audit #0xe5 |  | Asserted
 2b7 | 09/07/2026 | 01:17:26 AM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 2b8 | 09/07/2026 | 01:17:33 AM UTC | Power Unit #0xe0 | Power off/down | Asserted
 2b9 | 09/07/2026 | 01:17:34 AM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 2ba | 09/07/2026 | 01:17:34 AM UTC | Power Unit #0xe0 | Power cycle | Asserted
 2bb | 09/07/2026 | 01:19:23 AM UTC | OEM record c0 | 00cd3a | 12c805000000
 2bc | 09/07/2026 | 01:19:23 AM UTC | OEM record c0 | 00cd3a | 12c805004000
 2bd | 09/07/2026 | 01:21:38 AM UTC | Session Audit #0xe5 |  | Asserted
 2be | 09/07/2026 | 02:20:21 AM UTC | Session Audit #0xe5 |  | Asserted
 2bf | 09/07/2026 | 02:20:51 AM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 2c0 | 09/07/2026 | 02:20:58 AM UTC | Power Unit #0xe0 | Power off/down | Asserted
 2c1 | 09/07/2026 | 02:20:59 AM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 2c2 | 09/07/2026 | 02:20:59 AM UTC | Power Unit #0xe0 | Power cycle | Asserted
 2c3 | 09/07/2026 | 02:22:45 AM UTC | OEM record c0 | 00cd3a | 12c805000000
 2c4 | 09/07/2026 | 02:22:45 AM UTC | OEM record c0 | 00cd3a | 12c805004000
 2c5 | 09/07/2026 | 02:25:15 AM UTC | Session Audit #0xe5 |  | Asserted
 2c6 | 09/07/2026 | 02:27:38 AM UTC | Session Audit #0xe5 |  | Asserted
 2c7 | 09/07/2026 | 02:28:08 AM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 2c8 | 09/07/2026 | 02:28:14 AM UTC | Power Unit #0xe0 | Power off/down | Asserted
 2c9 | 09/07/2026 | 02:28:16 AM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 2ca | 09/07/2026 | 02:28:16 AM UTC | Power Unit #0xe0 | Power cycle | Asserted
 2cb | 09/07/2026 | 02:34:03 AM UTC | OEM record c0 | 00cd3a | 12c87f010000
 2cc | 09/07/2026 | 02:34:12 AM UTC | Session Audit #0xe5 |  | Asserted
 2cd | 09/07/2026 | 02:34:12 AM UTC | Session Audit #0xe5 |  | Asserted
 2ce | 09/07/2026 | 02:34:41 AM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 2cf | 09/07/2026 | 02:34:49 AM UTC | System Boot Initiated #0xd5 | System Restart | Asserted
 2d0 | 09/07/2026 | 02:34:56 AM UTC | Power Unit #0xe0 | Power off/down | Asserted
 2d1 | 09/07/2026 | 02:34:58 AM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 2d2 | 09/07/2026 | 02:34:58 AM UTC | Power Unit #0xe0 | Power cycle | Asserted
 2d3 | 09/07/2026 | 02:36:29 AM UTC | System Firmwares #0xde | System boot initiated | Asserted
 2d4 | 09/07/2026 | 02:37:05 AM UTC | OEM record c0 | 00cd3a | 12c805000000
 2d5 | 09/07/2026 | 02:37:05 AM UTC | OEM record c0 | 00cd3a | 12c805004000
 2d6 | 09/07/2026 | 02:37:21 AM UTC | Session Audit #0xe5 |  | Asserted
 2d7 | 09/07/2026 | 02:40:43 AM UTC | Session Audit #0xe5 |  | Asserted
 2d8 | 09/07/2026 | 02:41:13 AM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 2d9 | 09/07/2026 | 02:41:20 AM UTC | Power Unit #0xe0 | Power off/down | Asserted
 2da | 09/07/2026 | 02:41:21 AM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 2db | 09/07/2026 | 02:41:21 AM UTC | Power Unit #0xe0 | Power cycle | Asserted
 2dc | 09/07/2026 | 02:43:12 AM UTC | OEM record c0 | 00cd3a | 12c805000000
 2dd | 09/07/2026 | 02:43:12 AM UTC | OEM record c0 | 00cd3a | 12c805004000
 2de | 09/07/2026 | 02:45:14 AM UTC | Session Audit #0xe5 |  | Asserted
 2df | 09/07/2026 | 05:42:27 AM UTC | Session Audit #0xe5 |  | Asserted
 2e0 | 09/07/2026 | 05:42:57 AM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 2e1 | 09/07/2026 | 05:43:05 AM UTC | Power Unit #0xe0 | Power off/down | Asserted
 2e2 | 09/07/2026 | 05:43:06 AM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 2e3 | 09/07/2026 | 05:43:06 AM UTC | Power Unit #0xe0 | Power cycle | Asserted
 2e4 | 09/07/2026 | 05:44:57 AM UTC | OEM record c0 | 00cd3a | 12c805000000
 2e5 | 09/07/2026 | 05:44:57 AM UTC | OEM record c0 | 00cd3a | 12c805004000
 2e6 | 09/07/2026 | 05:46:30 AM UTC | Session Audit #0xe5 |  | Asserted
 2e7 | 09/07/2026 | 05:49:05 AM UTC | Session Audit #0xe5 |  | Asserted
 2e8 | 09/07/2026 | 05:49:35 AM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 2e9 | 09/07/2026 | 05:49:43 AM UTC | Power Unit #0xe0 | Power off/down | Asserted
 2ea | 09/07/2026 | 05:49:44 AM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 2eb | 09/07/2026 | 05:49:44 AM UTC | Power Unit #0xe0 | Power cycle | Asserted
 2ec | 09/07/2026 | 05:51:33 AM UTC | OEM record c0 | 00cd3a | 12c805000000
 2ed | 09/07/2026 | 05:51:33 AM UTC | OEM record c0 | 00cd3a | 12c805004000
 2ee | 09/07/2026 | 05:53:45 AM UTC | Session Audit #0xe5 |  | Asserted
 2ef | 09/07/2026 | 06:07:52 AM UTC | Session Audit #0xe5 |  | Asserted
 2f0 | 09/07/2026 | 06:08:22 AM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 2f1 | 09/07/2026 | 06:08:29 AM UTC | Power Unit #0xe0 | Power off/down | Asserted
 2f2 | 09/07/2026 | 06:08:30 AM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 2f3 | 09/07/2026 | 06:08:30 AM UTC | Power Unit #0xe0 | Power cycle | Asserted
 2f4 | 09/07/2026 | 06:10:16 AM UTC | OEM record c0 | 00cd3a | 12c805000000
 2f5 | 09/07/2026 | 06:10:16 AM UTC | OEM record c0 | 00cd3a | 12c805004000
 2f6 | 09/07/2026 | 06:13:17 AM UTC | Session Audit #0xe5 |  | Asserted
 2f7 | 09/07/2026 | 06:13:18 AM UTC | Session Audit #0xe5 |  | Asserted
 2f8 | 09/07/2026 | 06:14:33 AM UTC | Session Audit #0xe5 |  | Asserted
 2f9 | 09/07/2026 | 06:23:16 AM UTC | Session Audit #0xe5 |  | Asserted
 2fa | 09/07/2026 | 06:23:46 AM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 2fb | 09/07/2026 | 06:23:53 AM UTC | Power Unit #0xe0 | Power off/down | Asserted
 2fc | 09/07/2026 | 06:23:54 AM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 2fd | 09/07/2026 | 06:23:54 AM UTC | Power Unit #0xe0 | Power cycle | Asserted
 2fe | 09/07/2026 | 06:25:43 AM UTC | OEM record c0 | 00cd3a | 12c805000000
 2ff | 09/07/2026 | 06:25:44 AM UTC | OEM record c0 | 00cd3a | 12c805004000
 300 | 09/07/2026 | 06:27:20 AM UTC | Session Audit #0xe5 |  | Asserted
 301 | 09/07/2026 | 06:29:48 AM UTC | Session Audit #0xe5 |  | Asserted
 302 | 09/07/2026 | 06:30:18 AM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 303 | 09/07/2026 | 06:30:25 AM UTC | Power Unit #0xe0 | Power off/down | Asserted
 304 | 09/07/2026 | 06:30:26 AM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 305 | 09/07/2026 | 06:30:26 AM UTC | Power Unit #0xe0 | Power cycle | Asserted
 306 | 09/07/2026 | 06:36:13 AM UTC | OEM record c0 | 00cd3a | 12c87f010000
 307 | 09/07/2026 | 06:36:22 AM UTC | Session Audit #0xe5 |  | Asserted
 308 | 09/07/2026 | 06:36:22 AM UTC | Session Audit #0xe5 |  | Asserted
 309 | 09/07/2026 | 06:36:51 AM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 30a | 09/07/2026 | 06:36:59 AM UTC | System Boot Initiated #0xd5 | System Restart | Asserted
 30b | 09/07/2026 | 06:37:05 AM UTC | Power Unit #0xe0 | Power off/down | Asserted
 30c | 09/07/2026 | 06:37:06 AM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 30d | 09/07/2026 | 06:37:06 AM UTC | Power Unit #0xe0 | Power cycle | Asserted
 30e | 09/07/2026 | 06:38:39 AM UTC | System Firmwares #0xde | System boot initiated | Asserted
 30f | 09/07/2026 | 06:42:53 AM UTC | OEM record c0 | 00cd3a | 12c87f010000
 310 | 09/07/2026 | 06:42:55 AM UTC | Session Audit #0xe5 |  | Asserted
 311 | 09/07/2026 | 06:42:56 AM UTC | Session Audit #0xe5 |  | Asserted
 312 | 09/07/2026 | 06:43:25 AM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 313 | 09/07/2026 | 06:43:40 AM UTC | System Boot Initiated #0xd5 | System Restart | Asserted
 314 | 09/07/2026 | 06:43:46 AM UTC | Power Unit #0xe0 | Power off/down | Asserted
 315 | 09/07/2026 | 06:43:48 AM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 316 | 09/07/2026 | 06:43:48 AM UTC | Power Unit #0xe0 | Power cycle | Asserted
 317 | 09/07/2026 | 06:45:20 AM UTC | System Firmwares #0xde | System boot initiated | Asserted
 318 | 09/07/2026 | 06:45:36 AM UTC | OEM record c0 | 00cd3a | 12c805000000
 319 | 09/07/2026 | 06:45:36 AM UTC | OEM record c0 | 00cd3a | 12c805004000
 31a | 09/07/2026 | 06:47:56 AM UTC | Session Audit #0xe5 |  | Asserted
 31b | 09/07/2026 | 03:17:35 PM UTC | Session Audit #0xe5 |  | Asserted
 31c | 09/07/2026 | 03:17:49 PM UTC | Session Audit #0xe5 |  | Asserted
 31d | 09/07/2026 | 03:17:49 PM UTC | Session Audit #0xe5 |  | Asserted
 31e | 09/07/2026 | 03:18:19 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 31f | 09/07/2026 | 03:18:26 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 320 | 09/07/2026 | 03:18:27 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 321 | 09/07/2026 | 03:18:27 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 322 | 09/07/2026 | 03:24:23 PM UTC | Session Audit #0xe5 |  | Asserted
 323 | 09/07/2026 | 03:24:23 PM UTC | Session Audit #0xe5 |  | Asserted
 324 | 09/07/2026 | 03:24:53 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 325 | 09/07/2026 | 03:25:00 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 326 | 09/07/2026 | 03:25:01 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 327 | 09/07/2026 | 03:25:01 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 328 | 09/07/2026 | 03:30:57 PM UTC | Session Audit #0xe5 |  | Asserted
 329 | 09/07/2026 | 03:30:57 PM UTC | Session Audit #0xe5 |  | Asserted
 32a | 09/07/2026 | 03:31:27 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 32b | 09/07/2026 | 03:31:34 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 32c | 09/07/2026 | 03:31:35 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 32d | 09/07/2026 | 03:31:35 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 32e | 09/07/2026 | 03:37:30 PM UTC | Session Audit #0xe5 |  | Asserted
 32f | 09/07/2026 | 03:37:30 PM UTC | Session Audit #0xe5 |  | Asserted
 330 | 09/07/2026 | 03:38:00 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 331 | 09/07/2026 | 03:38:08 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 332 | 09/07/2026 | 03:38:09 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 333 | 09/07/2026 | 03:38:09 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 334 | 09/07/2026 | 03:39:19 PM UTC | Session Audit #0xe5 |  | Asserted
 335 | 09/07/2026 | 03:45:56 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 336 | 09/07/2026 | 04:03:27 PM UTC | Session Audit #0xe5 |  | Asserted
 337 | 09/07/2026 | 04:10:27 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 338 | 09/07/2026 | 04:10:40 PM UTC | Session Audit #0xe5 |  | Asserted
 339 | 09/07/2026 | 04:10:40 PM UTC | Session Audit #0xe5 |  | Asserted
 33a | 09/07/2026 | 04:21:05 PM UTC | Session Audit #0xe5 |  | Asserted
 33b | 09/07/2026 | 04:21:05 PM UTC | Session Audit #0xe5 |  | Asserted
 33c | 09/07/2026 | 04:21:34 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 33d | 09/07/2026 | 04:21:42 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 33e | 09/07/2026 | 04:21:43 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 33f | 09/07/2026 | 04:21:43 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 340 | 09/07/2026 | 04:23:30 PM UTC | OEM record c0 | 00cd3a | 12c805000000
 341 | 09/07/2026 | 04:23:30 PM UTC | OEM record c0 | 00cd3a | 12c805004000
 342 | 09/07/2026 | 04:25:03 PM UTC | Session Audit #0xe5 |  | Asserted
 343 | 09/07/2026 | 04:56:36 PM UTC | Session Audit #0xe5 |  | Asserted
 344 | 09/07/2026 | 04:57:06 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 345 | 09/07/2026 | 04:57:14 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 346 | 09/07/2026 | 04:57:15 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 347 | 09/07/2026 | 04:57:15 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 348 | 09/07/2026 | 05:03:09 PM UTC | OEM record c0 | 00cd3a | caee7107ffff
 349 | 09/07/2026 | 05:03:10 PM UTC | OEM record c0 | 00cd3a | caeef107ffff
 34a | 09/07/2026 | 05:03:17 PM UTC | OEM record c0 | 00cd3a | 12c800000000
 34b | 09/07/2026 | 05:03:47 PM UTC | System Boot Initiated #0xd5 | System Restart | Asserted
 34c | 09/07/2026 | 05:04:03 PM UTC | Watchdog2 #0xd7 | Timer expired | Asserted
 34d | 09/07/2026 | 05:05:02 PM UTC | System Firmwares #0xde | System boot initiated | Asserted
 34e | 09/07/2026 | 05:05:19 PM UTC | OEM record c0 | 00cd3a | 12c805000000
 34f | 09/07/2026 | 05:05:19 PM UTC | OEM record c0 | 00cd3a | 12c805004000
 350 | 09/07/2026 | 05:14:08 PM UTC | Session Audit #0xe5 |  | Asserted
 351 | 09/07/2026 | 05:14:11 PM UTC | Session Audit #0xe5 |  | Asserted
 352 | 09/07/2026 | 05:14:41 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 353 | 09/07/2026 | 05:14:48 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 354 | 09/07/2026 | 05:14:49 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 355 | 09/07/2026 | 05:14:49 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 356 | 09/07/2026 | 05:16:38 PM UTC | OEM record c0 | 00cd3a | 12c805000000
 357 | 09/07/2026 | 05:16:38 PM UTC | OEM record c0 | 00cd3a | 12c805004000
 358 | 09/07/2026 | 05:18:07 PM UTC | Session Audit #0xe5 |  | Asserted
 359 | 09/07/2026 | 05:58:37 PM UTC | Session Audit #0xe5 |  | Asserted
 35a | 09/07/2026 | 05:59:07 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
