entry	function	eval_ms_basis	run_ref	host_class	clock
# Basis rows cite arm64 srv-fleet run receipts only (witness_row_cost_basis_host_class_note).
# The clock column names WHICH clock eval_ms_basis was read from, so a comparison against an
# observation on a different clock refuses (BasisClockMismatch) instead of answering. Every row
# below carries wall because every one was seeded from a receipt that recorded no other clock:
# before the 2026-08-05 clock-basis ruling the seed's PerformanceReceipt held only wall_nanos,
# so wall is what these figures ARE, not a default chosen for them.
# First fleet observation establishes a row here; absence at compare time is BasisAbsent.
# Seeded from falsifier run 30550328673 (host_class=srv_fleet_arm64, runner_spec_is_self_hosted_arm64),
# whose sole failure was the silent-pick row's wall-budget refusal; every row below completed.
# resolution_divergence_silent_pick_gate_keystone_holds is DELIBERATELY ABSENT: it was killed at
# its 900000ms deadline, so its recorded 900794ms is a CENSORED measurement, not a completed one.
# Seeding it would pin the corpus's most expensive row WithinBasis below ~1.8M ms under the 2x
# comparator and enshrine a deadline ceiling as normal cost. It stays BasisAbsent - the honest
# third state - until ClaimOutcome::TimedOut distinguishes killed rows from completed ones.
# Rows observed in two batches keep the max of the two (all 3 such pairs differ by <2%).
dag/test/claim/roadmap_serve_witness_test.dag	roadmap_serve_instance_keystone_holds	76	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_serve_witness_test.dag	witness_dispatch_get_folds_405	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_spawner_witness_test.dag	witness_accepted_node_excluded	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_spawner_witness_test.dag	witness_all_parents_gate_spawnability	3	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_spawner_witness_test.dag	witness_dispatch_json_partitions_ready_upcoming_done	5	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_spawner_witness_test.dag	witness_json_newline_escaping	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_spawner_witness_test.dag	witness_json_satisfied_dep_in_ready	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_spawner_witness_test.dag	witness_json_schema_field_present	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_spawner_witness_test.dag	witness_json_title_escaping	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_spawner_witness_test.dag	witness_rejected_signoff_remains_spawnable_for_rework	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_spawner_witness_test.dag	witness_satisfied_dep_is_spawnable	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_spawner_witness_test.dag	witness_superseded_control_open_parent_still_gates	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_spawner_witness_test.dag	witness_superseded_unblocks_child_and_never_dispatches	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_static_site_witness_test.dag	witness_artifact_digests_are_content_hashes	364	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_static_site_witness_test.dag	witness_healthz_route_json_ok	278	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_tactile_witness_test.dag	witness_accept_settles_from_a_held_position	90	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_tactile_witness_test.dag	witness_button_reports_dispatch_acceptance	40	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_tactile_witness_test.dag	witness_sound_toggle_label_is_painted_by_the_program_not_the_markup	444	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_workflow_progress_witness_test.dag	admitted_running_attempt_projects_ordered_evidence	9	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_workflow_progress_witness_test.dag	completed_event_and_nonzero_exit_refuse_contradiction	3	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_workflow_progress_witness_test.dag	completed_event_while_process_runs_is_not_complete	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_workflow_progress_witness_test.dag	completed_event_with_absent_process_refuses	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_workflow_progress_witness_test.dag	completed_event_with_unobserved_process_refuses	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_workflow_progress_witness_test.dag	failed_or_refused_stage_is_visible_without_decoding_border_style	41	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_workflow_progress_witness_test.dag	forged_admission_receipt_cannot_complete_environment	4	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_workflow_progress_witness_test.dag	legacy_attempt_refuses_unobserved_early_stages	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_workflow_progress_witness_test.dag	nonzero_exit_without_terminal_event_is_failed	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_workflow_progress_witness_test.dag	persisted_staging_failure_precedes_empty_event_stream	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_workflow_progress_witness_test.dag	provider_completion_cannot_fabricate_verification	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_workflow_progress_witness_test.dag	readable_but_invalid_admission_receipt_refuses_progress	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_workflow_progress_witness_test.dag	receipt_decode_separates_refusal_from_undecodable	5	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_workflow_progress_witness_test.dag	roadmap_workflow_progress_keystone_holds	12	30550328673	srv_fleet_arm64	wall
dag/test/claim/root4_measure_missing_generics_witness_test.dag	root4_measure_missing_generics_witness_holds	302	30550328673	srv_fleet_arm64	wall
dag/test/claim/runner_host_deploy_witness_test.dag	enrolled_host_still_admits	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/runner_placement_witness_test.dag	witness_live_effective_runners_derives_declared_count	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/runner_placement_witness_test.dag	witness_manifest_drift_red_receipt	7	30550328673	srv_fleet_arm64	wall
dag/test/claim/runner_placement_witness_test.dag	witness_manifest_json_entry_point_produces_json_format	3	30550328673	srv_fleet_arm64	wall
dag/test/claim/runner_placement_witness_test.dag	witness_real_manifest_fields_drive_both_formats	3	30550328673	srv_fleet_arm64	wall
dag/test/claim/rust_stage0_gates_witness_test.dag	rust_stage0_gates_witnesses	137	30550328673	srv_fleet_arm64	wall
dag/test/claim/scm_agentic_stress_witness_test.dag	w_agentic_at_one_million_users_is_a_seven_figure_bill_unpacked	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/scm_agentic_stress_witness_test.dag	w_agentic_unpacked_bills_at_agentic_magnitudes	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/scm_compatibility_git_witness_test.dag	witness_git_endpoint_does_not_claim_authored_operation	30	30550328673	srv_fleet_arm64	wall
dag/test/claim/scm_compatibility_git_witness_test.dag	witness_git_readback_identity_changes_with_observed_state	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/scm_compatibility_mercurial_witness_test.dag	witness_mercurial_history_does_not_claim_authored_operation	12	30550328673	srv_fleet_arm64	wall
dag/test/claim/scm_compatibility_mercurial_witness_test.dag	witness_mercurial_readback_identity_changes_with_observed_state	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/scm_compatibility_pijul_witness_test.dag	witness_pijul_missing_advance_refuses_required_capability	11	30550328673	srv_fleet_arm64	wall
dag/test/claim/scm_compatibility_pijul_witness_test.dag	witness_pijul_readback_identity_changes_with_observed_state	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/scm_compatibility_shape_witness_test.dag	witness_one_c0_fixture_accepts_three_realization_receipts	55	30550328673	srv_fleet_arm64	wall
dag/test/claim/scm_issuer_corpus_witness_test.dag	w_atlassian_all_four_years_cross_foot	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/scm_issuer_corpus_witness_test.dag	w_microsoft_all_four_years_cross_foot	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/scm_provider_matrix_witness_test.dag	w_flat_rate_vendors_stay_exactly_linear	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/scm_provider_matrix_witness_test.dag	w_matrix_100k_users	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/scm_provider_matrix_witness_test.dag	w_matrix_10k_users	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/self_host_03_normalize_behavioral_witness_test.dag	self_host_03_normalize_behavioral_receipt_holds	244944	30550328673	srv_fleet_arm64	wall
dag/test/claim/self_host_body_producer_behavioral_witness_test.dag	self_host_body_producer_behavioral_receipt_holds	307616	30550328673	srv_fleet_arm64	wall
dag/test/claim/self_host_discovery_enumeration_behavioral_witness_test.dag	self_host_discovery_enumeration_behavioral_receipt_holds	318158	30550328673	srv_fleet_arm64	wall
dag/test/claim/self_host_module_behavioral_transport_roster_test.dag	self_host_module_behavioral_transport_roster_module_paths_unique_holds	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/self_host_module_behavioral_transport_roster_test.dag	self_host_module_behavioral_transport_roster_rows_are_frontier_members_holds	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/self_host_parse_engine_hooks_behavioral_witness_test.dag	self_host_parse_engine_hooks_behavioral_receipt_holds	315881	30550328673	srv_fleet_arm64	wall
dag/test/claim/self_host_target_carriers_behavioral_witness_test.dag	self_host_target_carriers_behavioral_receipt_holds	324461	30550328673	srv_fleet_arm64	wall
dag/test/claim/self_host_use_site_verdict_behavioral_witness_test.dag	self_host_use_site_verdict_behavioral_receipt_holds	393940	30550328673	srv_fleet_arm64	wall
dag/test/claim/sessions_panel_witness_test.dag	attempts_refusal_withdraws_prior_rows	44	30550328673	srv_fleet_arm64	wall
dag/test/claim/sessions_panel_witness_test.dag	retained_dead_process_projects_clear_without_erasing_session	5	30550328673	srv_fleet_arm64	wall
dag/test/claim/sessions_panel_witness_test.dag	sessions_banner_is_styled_loud	88	30550328673	srv_fleet_arm64	wall
dag/test/claim/sessions_panel_witness_test.dag	sessions_observed_projects_to_wire	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/sessions_panel_witness_test.dag	sessions_panel_keystone_holds	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/shell_exec_run_argv_embed_witness_test.dag	witness_apply_script_requires_bash_receiver	138	30550328673	srv_fleet_arm64	wall
dag/test/claim/site_accent_study_witness_test.dag	witness_study_page_emits	16	30550328673	srv_fleet_arm64	wall
dag/test/claim/site_register_witness_test.dag	site_register_keystone_holds	103	30550328673	srv_fleet_arm64	wall
dag/test/claim/source_integration_landing_spine_witness_test.dag	witness_p0_admission_and_transition_flow_forward	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/source_integration_landing_spine_witness_test.dag	witness_p0_block_disposition_is_not_boolean_laundered	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/source_integration_landing_spine_witness_test.dag	witness_p0_closed_many_owns_material_alternatives	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/source_integration_landing_spine_witness_test.dag	witness_p0_cross_paired_projection_refuses	31	30550328673	srv_fleet_arm64	wall
dag/test/claim/source_integration_landing_spine_witness_test.dag	witness_p0_forged_readiness_without_evidence_admission_blocks	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/srv3_boot_once_cd_witness_test.dag	boot_cd_once_body_wires_correctly	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/srv3_install_media_fetch_witness_test.dag	install_media_fetch_absent_plans_mirror_order	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/srv3_install_media_fetch_witness_test.dag	srv3_install_media_fetch_scope_facts	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/srv3_install_server_emit_test.dag	srv3_dnsmasq_arch_code_is_rfc4578_grounded	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/srv3_network_identity_subsumption_witness_test.dag	network_identity_subsumption_discriminates_static_vs_dynamic	3	30550328673	srv_fleet_arm64	wall
dag/test/claim/srv3_os_install_actuate_scope_witness_test.dag	srv3_actuator_prep_binds_seeded_delivery_and_iso_path	6	30550328673	srv_fleet_arm64	wall
dag/test/claim/srv3_os_install_actuate_witness_test.dag	nbd_proxy_serve_session_token_is_literal_in_websocat_argv	8	30550328673	srv_fleet_arm64	wall
dag/test/claim/srv3_os_install_actuate_workflow_witness_test.dag	srv3_os_install_actuate_workflow_orders_approval_before_boot	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/srv3_os_install_diagnostic_witness_test.dag	autoinstall_running_fixture	9	30550328673	srv_fleet_arm64	wall
dag/test/claim/srv3_os_install_diagnostic_witness_test.dag	boot_override_consumed_without_install_evidence	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/srv3_os_install_diagnostic_witness_test.dag	kvm_frozen_alone_does_not_dominate_router_success	6	30550328673	srv_fleet_arm64	wall
dag/test/claim/srv3_os_install_emit_test.dag	srv3_user_data_bakes_fleet_keys_and_disables_password_ssh	3	30550328673	srv_fleet_arm64	wall
dag/test/claim/srv3_runner_memory_cap_plan_verify_witness_test.dag	witness_converge_cli_verify_output_projects_receipt	9	30550328673	srv_fleet_arm64	wall
dag/test/claim/srv3_runner_memory_cap_plan_verify_witness_test.dag	witness_plan_emit_claims_nothing_on_face	3	30550328673	srv_fleet_arm64	wall
dag/test/claim/srv3_runner_memory_converge_witness_test.dag	witness_provision_apply_interprets_per_slot_memory_cap	14	30550328673	srv_fleet_arm64	wall
dag/test/claim/srv3_seeded_install_media_witness_test.dag	srv3_seeded_autoinstall_user_data_is_cloud_config	5	30550328673	srv_fleet_arm64	wall
dag/test/claim/srv3_seeded_install_media_witness_test.dag	srv3_seeded_install_media_content_hash_is_derived	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/srv3_seeded_install_media_witness_test.dag	srv3_seeded_install_media_path_and_delivery	3	30550328673	srv_fleet_arm64	wall
dag/test/claim/srv3_subsumption_witness_test.dag	comment_only_drift_is_reupsert_not_remove_add	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/srv3_subsumption_witness_test.dag	direct_access_covers_every_modeled_fleet_host	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/srv3_subsumption_witness_test.dag	reach_access_host_is_the_target_host	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/srv3_subsumption_witness_test.dag	reconcile_would_teardown_only_if_ownership_claimed_it	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/ssh_transport_witness_test.dag	witness_apply_script_stays_under_argv_embed_budget	153	30550328673	srv_fleet_arm64	wall
dag/test/claim/stage0_crate_layout_witness_test.dag	w_generated_stage0_filenames_match_frontier	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/stage0_rust_source_lifecycle_scaffold_witness_test.dag	scaffold_classified_residue_disjoint_holds	35	30550328673	srv_fleet_arm64	wall
dag/test/claim/stage0_rust_source_lifecycle_scaffold_witness_test.dag	scaffold_duplicate_exact_paths_zero_holds	36	30550328673	srv_fleet_arm64	wall
dag/test/claim/stage0_rust_source_lifecycle_scaffold_witness_test.dag	scaffold_file_grain_avoids_discovery_prefix_holds	8	30550328673	srv_fleet_arm64	wall
dag/test/claim/stage0_rust_source_lifecycle_scaffold_witness_test.dag	scaffold_generated_authority_bidirectional_holds	39	30550328673	srv_fleet_arm64	wall
dag/test/claim/stage0_rust_source_lifecycle_scaffold_witness_test.dag	scaffold_join_mechanical_checks_holds	8	30550328673	srv_fleet_arm64	wall
dag/test/claim/stage0_rust_source_lifecycle_scaffold_witness_test.dag	scaffold_observed_cargo_path_untracked_reds	4	30550328673	srv_fleet_arm64	wall
dag/test/claim/stage0_rust_source_lifecycle_scaffold_witness_test.dag	scaffold_observed_derives_unclassified_from_path_evidence_red_control	133	30550328673	srv_fleet_arm64	wall
dag/test/claim/stage0_rust_source_lifecycle_scaffold_witness_test.dag	scaffold_observed_duplicate_tracked_paths_reds	81	30550328673	srv_fleet_arm64	wall
dag/test/claim/stage0_rust_source_lifecycle_scaffold_witness_test.dag	scaffold_observed_honest_minimal_observation_ok	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/stage0_rust_source_lifecycle_scaffold_witness_test.dag	scaffold_observed_ratchet_red_control_hand_maintained_growth_reds	79	30550328673	srv_fleet_arm64	wall
dag/test/claim/stage0_rust_source_lifecycle_scaffold_witness_test.dag	scaffold_observed_ratchet_red_control_newly_unclassified_reds	4	30550328673	srv_fleet_arm64	wall
dag/test/claim/state_response_totality_witness_test.dag	state_response_census_reds_on_cross_family_press	24	30550328673	srv_fleet_arm64	wall
dag/test/claim/state_response_totality_witness_test.dag	state_response_census_reds_on_dropped_member	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/state_response_totality_witness_test.dag	state_response_family_census_clean_on_live_emission	73	30550328673	srv_fleet_arm64	wall
dag/test/claim/tailscale_acl_witness_test.dag	tailscale_acl_witnesses	23	30550328673	srv_fleet_arm64	wall
dag/test/claim/temporal_effect_spine_witness_test.dag	absent_lease_plans_apply_when_no_prior_receipt	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/terminal_wire_projection_witness_test.dag	w_line_feed_refused_only_where_the_line_stays_open	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/terminal_wire_projection_witness_test.dag	w_multiline_diagnostic_is_admitted_on_a_closing_write	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/terminal_wire_projection_witness_test.dag	w_rendered_text_cannot_smuggle_cursor_control_bytes	26	30550328673	srv_fleet_arm64	wall
dag/test/claim/transport_script_wall_compile_red_test.dag	wall_control_clean_shell_service_compiles	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/transport_script_wall_compile_red_test.dag	wall_red_deleted_free_minter_refuses	402	30550328673	srv_fleet_arm64	wall
dag/test/claim/transport_script_wall_compile_red_test.dag	wall_red_string_join_into_retained_record_refuses	422	30550328673	srv_fleet_arm64	wall
dag/test/claim/typed_argv_exec_realization_witness_test.dag	witness_read_principal_host_effect_apply_typed_argv_holds	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/typed_argv_exec_realization_witness_test.dag	witness_ssh_argv_exec_clean_token_holds	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/typed_argv_exec_realization_witness_test.dag	witness_ssh_sudo_probe_argv_shape_matches_local_authority	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/typed_argv_exec_realization_witness_test.dag	witness_sudo_grant_list_exact_nopasswd_row_accepts	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/typed_argv_exec_realization_witness_test.dag	witness_sudo_grant_list_other_nopasswd_does_not_admit_target	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/typed_argv_exec_realization_witness_test.dag	witness_sudo_grant_list_password_only_refuses	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/typed_argv_exec_realization_witness_test.dag	witness_sudo_grant_list_prefix_collision_refuses	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/typed_argv_exec_realization_witness_test.dag	witness_sudo_nopasswd_grant_list_probe_typed_argv_holds	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/typed_argv_exec_realization_witness_test.dag	witness_tailscale_grant_list_host_effect_apply_typed_argv_holds	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/v1_source_audit_witness_test.dag	canonical_accessors_exist_in_core	4	30550328673	srv_fleet_arm64	wall
dag/test/claim/v1_source_audit_witness_test.dag	compile_gate_keeps_infer_errors_blocking_in_stage0	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/v1_source_audit_witness_test.dag	complexity_source_and_stage0_stay_in_parity_on_classifier_hooks	13	30550328673	srv_fleet_arm64	wall
dag/test/claim/v1_source_audit_witness_test.dag	emit_deletes_intrinsic_string_classifier_and_lambda_scope_fallback	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/v1_source_audit_witness_test.dag	emit_has_tco_support	5	30550328673	srv_fleet_arm64	wall
dag/test/claim/v1_source_audit_witness_test.dag	final_cleanup_removes_parser_and_cli_fabrication_fallbacks	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/v1_source_audit_witness_test.dag	no_self_fallback_in_consumer_files	5	30550328673	srv_fleet_arm64	wall
dag/test/claim/v1_source_audit_witness_test.dag	parser_progress_witness_hooks_live_in_parse_layer	4	30550328673	srv_fleet_arm64	wall
dag/test/claim/v1_source_audit_witness_test.dag	recursive_variant_witnesses_are_structural	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/v1_source_audit_witness_test.dag	testgen_emits_valid_rust	4	30550328673	srv_fleet_arm64	wall
dag/test/claim/v1_source_audit_witness_test.dag	testgen_service_mock_source_gate	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/v1_source_audit_witness_test.dag	typecheck_gates_inference_on_env_errors_and_resolves_expr_types	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/wcag_contrast_witness_test.dag	witness_extremes_exact	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/wcag_contrast_witness_test.dag	witness_live_themes_clear_hardened_law	34	30550328673	srv_fleet_arm64	wall
dag/test/claim/witness_row_cost_projection_witness_test.dag	witness_row_cost_projection_holds	12	30550328673	srv_fleet_arm64	wall
dag/test/claim/workflow_reconcile_witness_test.dag	deep_failure_blocks_green_parent_and_siblings	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/workflow_reconcile_witness_test.dag	green_children_do_not_complete_pending_parent	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/workflow_reconcile_witness_test.dag	missing_nested_child_derives_one_reconcile_action	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/workflow_reconcile_witness_test.dag	reparented_child_is_one_modified_upsert	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/workflow_recursive_witness_test.dag	workflow_recursive_witnesses	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/yaml_ingest_witness_test.dag	witness_block_literal_round_trips	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/yaml_ingest_witness_test.dag	witness_nested_sequence_of_mappings_round_trips	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/yaml_ingest_witness_test.dag	witness_real_ci_yml_parses	904	30550328673	srv_fleet_arm64	wall
dag/test/claim/yaml_quoting_witness_test.dag	witness_reserved_word_is_quoted	1	30550328673	srv_fleet_arm64	wall
src/v2/extdeps/runtimes/effect_io_handler_claims_test.dag	effect_io_host_read_fail_closed_holds	1	30550328673	srv_fleet_arm64	wall
src/v2/extdeps/runtimes/effect_io_host_mode_test.dag	effect_io_host_hermetic_miss_fail_closed_holds	2	30550328673	srv_fleet_arm64	wall
src/v2/lens/affected_set/edit_locus_resolver_test.dag	edit_locus_affected_set_wire_holds	1	30550328673	srv_fleet_arm64	wall
src/v2/lens/affected_set/sg_claims_test.dag	lens_affected_set_changed_edit_yields_changed_subgraph_holds	1	30550328673	srv_fleet_arm64	wall
src/v2/lens/affected_set/sg_claims_test.dag	lens_affected_set_closure_deep_chain_holds	4	30550328673	srv_fleet_arm64	wall
src/v2/lens/affected_set/sg_claims_test.dag	lens_affected_set_provenance_producer_selectivity_superset_discriminates_holds	2	30550328673	srv_fleet_arm64	wall
src/v2/lens/application/serialize_applied_diff_swap_operands_test.dag	serialize_applied_diff_loop_body_holds	62	30550328673	srv_fleet_arm64	wall
src/v2/lens/application/sg_claims_test.dag	lens_application_synthesis_gap_enforce_rejection_holds	2	30550328673	srv_fleet_arm64	wall
src/v2/lens/complexity/map_id_test.dag	map_id_complexity_projection_holds	1	30550328673	srv_fleet_arm64	wall
src/v2/lens/complexity/nested_test.dag	nested_complexity_projection_holds	1	30550328673	srv_fleet_arm64	wall
src/v2/lens/complexity_accumulator_copy_test.dag	computed_copied_port_refuses	3	30550328673	srv_fleet_arm64	wall
src/v2/lens/cost/copied_port_derivation_test.dag	derived_list_append_copied_port_index_is_zero	1	30550328673	srv_fleet_arm64	wall
src/v2/lens/cost/copied_port_derivation_test.dag	multi_linear_ambiguous_derivation_refuses_red_control	1	30550328673	srv_fleet_arm64	wall
src/v2/lens/cost/loop_iteration_floor_test.dag	loop_iteration_floor_projects_linear	1	30550328673	srv_fleet_arm64	wall
src/v2/lens/doc_reachability_test.dag	doc_graph_has_no_orphan_docs	54	30550328673	srv_fleet_arm64	wall
src/v2/lens/idempotency/sg_claims_test.dag	lens_idempotency_write_effect_holds	1	30550328673	srv_fleet_arm64	wall
src/v2/lens/identity_captured_navigation_test.dag	green_control_sanctioned_single_reduction_not_flagged	6	30550328673	srv_fleet_arm64	wall
src/v2/lens/identity_captured_navigation_test.dag	red_control_bare_identity_mention_is_flagged_suspect	2	30550328673	srv_fleet_arm64	wall
src/v2/lens/identity_captured_navigation_test.dag	unrelated_scrutinee_name_not_flagged	1	30550328673	srv_fleet_arm64	wall
src/v2/lens/inert_carrier_test.dag	inert_carrier_no_unrostered_or_stale	540	30550328673	srv_fleet_arm64	wall
src/v2/lens/mandatory_tag/corpus_scan_witness_test.dag	corpus_live_clean_tree_wall_holds	1134	30550328673	srv_fleet_arm64	wall
src/v2/lens/registry/completeness_test.dag	lens_registry_completeness_holds_live	937	30550328673	srv_fleet_arm64	wall
src/v2/lens/registry/sg_claims_test.dag	lens_registry_required_ids_resolve_holds	88	30550328673	srv_fleet_arm64	wall
src/v2/lens/structural_resolution/binds_to_resolved_test.dag	binds_to_resolved_claim_holds	1	30550328673	srv_fleet_arm64	wall
src/v2/lens/testgen/generator_provenance_test.dag	lens_testgen_scheduled_generators_carry_provenance_holds	454	30550328673	srv_fleet_arm64	wall
src/v2/lens/testgen/shadow_ci_receipt_test.dag	lens_testgen_shadow_ci_run_receipt_holds	475	30550328673	srv_fleet_arm64	wall
src/v2/lens/unit_modeling/modeled_unit_field_admitted_via_always_required_lenses_test.dag	modeled_unit_field_admitted_via_always_required_lenses_holds	1	30550328673	srv_fleet_arm64	wall
src/v2/lens/unit_modeling/unit_modeling_blocked_via_always_required_lenses_test.dag	unit_modeling_blocked_via_always_required_lenses_holds	1	30550328673	srv_fleet_arm64	wall
src/v2/lens/vacuity_test.dag	vacuity_advisory_census_partitions_falsification_suite	93	30550328673	srv_fleet_arm64	wall
src/v2/lens/vacuity_test.dag	vacuity_rung5_emit_vs_eval_classifies_proven_independent	1	30550328673	srv_fleet_arm64	wall
src/v2/lens/vacuity_test.dag	vacuity_unified_node_corpus_matches_transport_classifier	1	30550328673	srv_fleet_arm64	wall
src/v2/lens/wiring_liveness_corpus_test.dag	wiring_liveness_corpus_witnesses	1182	30550328673	srv_fleet_arm64	wall
src/v2/lens/wiring_liveness_preflight_test.dag	preflight_dead_wire_failcloses	1	30550328673	srv_fleet_arm64	wall
src/v2/lens/wiring_liveness_test.dag	wiring_liveness_dead_input_is_unwired	1	30550328673	srv_fleet_arm64	wall
src/v2/lens/wiring_liveness_test.dag	wiring_liveness_real_reflected_type_field_reachable	3	30550328673	srv_fleet_arm64	wall
src/v2/std/grounding/runtime_value_node_projection_test.dag	runtime_value_node_projection_honest_partial_holds	1	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/affected_set_universe_test.dag	affected_set_universe_gate_processes_match_declared_gates	5	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/affected_set_universe_test.dag	affected_set_universe_includes_meta_self	7	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/affected_set_universe_test.dag	affected_set_universe_incomplete_fails_closed	6	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/affected_set_witness_a_prove_test.dag	witness_a_dag_closure_fires_on_mid_path_holds	2	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_build_round_trip_test.dag	bash_build_round_trip_and_then_holds	92	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_build_round_trip_test.dag	bash_build_round_trip_assign_foo_bar_holds	18	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_build_round_trip_test.dag	bash_build_round_trip_command_tier_holds	22	30550328673	srv_fleet_arm64	wall
src/v2/test/claim/bash_build_round_trip_test.dag	bash_build_round_trip_exit_42_holds	11	30550328673	srv_fleet_arm64	wall
