source_log	subject	planned	module	function	max_ms
ci	109d8d966ce221be	10114	v2.test.claim.bash_program_fold	bash_program_serialize_redir_matches_golden_holds	115
ci	109d8d966ce221be	10114	v2.test.claim.bash_program_fold	bash_program_serialize_concat_matches_golden_holds	110
ci	109d8d966ce221be	10114	v2.test.claim.bash_program_fold	bash_program_assign_root_matches_golden_holds	183
ci	109d8d966ce221be	10114	v2.test.claim.bash_program_fold	bash_program_exit_in_subshell_tail_matches_golden_holds	123
ci	109d8d966ce221be	10114	v2.test.claim.bash_program_fold	bash_program_exit_in_if_body_matches_golden_holds	150
ci	109d8d966ce221be	10114	v2.test.claim.bash_program_fold	bash_program_exit_spelling_literal_holds	124
ci	109d8d966ce221be	10114	v2.test.claim.bash_program_fold	bash_program_andor_exit_matches_golden_holds	117
ci	109d8d966ce221be	10114	v2.test.claim.body_lowering.arrow_body_form_witness	arrow_body_form_eval_value_vertical_holds	197
ci	109d8d966ce221be	10114	v2.test.claim.body_lowering.atom_body_discriminator_witness	atom_body_discriminator_single_pass_receipt_holds	504
ci	109d8d966ce221be	10114	v2.test.claim.build_artifact_verification_witness	witness_existence_check_no_mtime	247
ci	109d8d966ce221be	10114	v2.test.claim.build_artifact_verification_witness	witness_serialized_conjuncts_and_teeth	314
ci	109d8d966ce221be	10114	v2.test.claim.ci_placement_witness	ci_placement_shadow_report_matches_commit_gate_roster_identities_holds	172
ci	109d8d966ce221be	10114	v2.test.claim.compilation_unit_witness	mismatched_artifact_identity_is_unwritable	168
ci	109d8d966ce221be	10114	v2.test.claim.compilation_unit_witness	declared_fields_only_is_the_accepted_control	481
ci	109d8d966ce221be	10114	v2.test.claim.complexity.accumulator_copy_roster_gate_lean_bash	roster_lean_zero_suspects_within_ratchet	503
ci	109d8d966ce221be	10114	v2.test.claim.complexity.accumulator_copy_roster_gate_lean_bash	roster_bash_zero_suspects_within_ratchet	515
ci	109d8d966ce221be	10114	v2.test.claim.complexity.accumulator_copy_roster_gate_std	roster_std_change_dag_zero_suspects_within_ratchet	503
ci	109d8d966ce221be	10114	v2.test.claim.complexity.accumulator_copy_roster_gate_std	roster_std_render_repeat_string_bootstrap_within_ratchet	501
ci	109d8d966ce221be	10114	v2.test.claim.complexity.accumulator_copy_roster_gate_swift	roster_swift_zero_suspects_within_ratchet	513
ci	109d8d966ce221be	10114	v2.test.claim.complexity.accumulator_copy_roster_gate	roster_machine_code_zero_suspects_within_ratchet	505
ci	109d8d966ce221be	10114	v2.test.claim.complexity.accumulator_copy_roster_gate	roster_compile_stage_zero_suspects_within_ratchet	505
ci	109d8d966ce221be	10114	v2.test.claim.complexity.accumulator_copy_roster_gate	roster_glob_discovery_zero_suspects_within_ratchet	502
ci	109d8d966ce221be	10114	v2.test.claim.complexity.accumulator_copy_roster_gate	roster_lens_traversal_zero_suspects_within_ratchet	503
ci	109d8d966ce221be	10114	v2.test.claim.complexity.accumulator_copy_roster_gate	roster_lens_cost_model_zero_suspects_within_ratchet	501
ci	109d8d966ce221be	10114	v2.test.claim.complexity.accumulator_copy_roster_gate	roster_std_algebra_zero_suspects_within_ratchet	505
ci	109d8d966ce221be	10114	v2.test.claim.complexity.accumulator_copy_roster_gate	red_control_planted_copy_still_alarms	503
ci	109d8d966ce221be	10114	v2.test.claim.concept_index_enumeration	witness_enumeration_nonempty	754
ci	109d8d966ce221be	10114	v2.test.claim.concept_index_enumeration	witness_fieldref_self_projection	522
ci	109d8d966ce221be	10114	v2.test.claim.concept_index_enumeration	witness_qualified_concept_self_projection	527
ci	109d8d966ce221be	10114	v2.test.claim.concept_index_enumeration	witness_local_record_enumerated	524
ci	109d8d966ce221be	10114	v2.test.claim.concept_index_enumeration	witness_absent_concept_is_false	525
ci	109d8d966ce221be	10114	v2.test.claim.concept_index_enumeration	witness_coproduct_arms_live	527
ci	109d8d966ce221be	10114	v2.test.claim.effect_plan_bash_materialize_test	effect_plan_bash_two_declared_operations_encode_and_emit_through_carrier	176
ci	109d8d966ce221be	10114	v2.test.claim.effect_plan_bash_materialize_test	effect_plan_bash_host_env_executable_replaces_declaration_literal_argv0	140
ci	109d8d966ce221be	10114	v2.test.claim.effect_plan_bash_materialize_test	effect_plan_bash_operation_and_input_perturbations_change_emitted_bytes	257
ci	109d8d966ce221be	10114	v2.test.claim.effect_plan_bash_materialize_test	effect_plan_bash_metacharacters_and_newline_remain_one_quoted_word	147
ci	109d8d966ce221be	10114	v2.test.claim.effect_plan_bash_materialize_test	effect_plan_bash_RED_nul_is_located_and_refused	127
ci	109d8d966ce221be	10114	v2.test.claim.effect_reach_test	effect_reach_path_data_init_derived_host_reading_holds	2000
ci	109d8d966ce221be	10114	v2.test.claim.effect_reach_test	effect_reach_path_data_init_red_when_import_severed_holds	1844
ci	109d8d966ce221be	10114	v2.test.claim.effect_reach_test	effect_reach_path_touch_selects_on_normalize_path_holds	1875
ci	109d8d966ce221be	10114	v2.test.claim.effect_reach_test	effect_reach_unrelated_path_does_not_select_holds	1900
ci	109d8d966ce221be	10114	v2.test.claim.effect_reach_test	effect_reach_hermetic_fixture_stays_local_holds	1847
ci	109d8d966ce221be	10114	v2.test.claim.effect_reach_test	effect_reach_prose_string_path_does_not_classify_holds	1844
ci	109d8d966ce221be	10114	v2.test.claim.effect_reach_test	effect_reach_concat_built_path_frontier_not_classified_holds	1837
ci	109d8d966ce221be	10114	v2.test.claim.effect_reach_test	effect_reach_live_03_normalize_witness_derived_host_reading_holds	1867
ci	109d8d966ce221be	10114	v2.test.emit.bool_literal_projection	bool_spelling_is_derived_from_projection	167
ci	109d8d966ce221be	10114	v2.test.emit.bool_literal_projection	production_rust_bool_literal_declares_rust_spelling	108
ci	109d8d966ce221be	10114	v2.test.emit.c_semantic_decl_routing	c_semantic_point_record_routes_to_struct_emit	108
ci	109d8d966ce221be	10114	v2.test.emit.c_semantic_decl_routing	c_semantic_bool_coproduct_routes_to_enum_emit	117
ci	109d8d966ce221be	10114	v2.test.emit.c_semantic_decl_routing	c_semantic_answer_coproduct_routes_to_tagged_union_emit	141
ci	109d8d966ce221be	10114	v2.test.emit.conditional_delimiting	conditional_close_is_derived_from_declared_discipline	116
ci	109d8d966ce221be	10114	v2.test.emit.conditional_delimiting	production_rust_conditional_declares_a_close	110
ci	109d8d966ce221be	10114	v2.test.emit.decl_emit_consolidated	dc_enums_covered_holds	186
ci	109d8d966ce221be	10114	v2.test.emit.decl_emit_consolidated	dc_structs_covered_holds	172
ci	109d8d966ce221be	10114	v2.test.emit.decl_emit_consolidated	dc_witness_module_fully_emitted_holds	122
ci	109d8d966ce221be	10114	v2.test.emit.produced_decl_support_preserved	produced_decl_support_survives_augmentation	103
ci	109d8d966ce221be	10114	v2.test.emit.produced_decl_two_target	produced_decl_two_targets_render_own_order	309
ci	109d8d966ce221be	10114	v2.test.emit.produced_decl_two_target	produced_decl_unwired_target_still_refuses	240
ci	109d8d966ce221be	10114	v2.test.emit.produced_decl_two_target	produced_decl_module_folds_declarations_in_order	262
ci	109d8d966ce221be	10114	v2.test.emit.rust_bind_let_emit	rust_bind_let_emit_holds	167
ci	109d8d966ce221be	10114	v2.test.emit.rust_bind_let_emit	rust_bind_let_emit_wrong_value_discriminates	161
ci	109d8d966ce221be	10114	v2.test.emit.rust_binop_emit	rust_binop_vep_emit_core_catalog_holds	149
ci	109d8d966ce221be	10114	v2.test.emit.rust_binop_emit	rust_binop_vep_emit_discriminates_from_add	125
ci	109d8d966ce221be	10114	v2.test.emit.rust_binop_emit	rust_binop_vep_emit_wrong_token_discriminates	108
ci	109d8d966ce221be	10114	v2.test.emit.rust_binop_emit	rust_binop_producer_emit_sub_holds	233
ci	109d8d966ce221be	10114	v2.test.emit.rust_binop_emit	rust_binop_producer_emit_sub_discriminates_from_add	232
ci	109d8d966ce221be	10114	v2.test.emit.rust_binop_emit	rust_binop_producer_emit_mul_holds	232
ci	109d8d966ce221be	10114	v2.test.emit.rust_binop_emit	rust_binop_producer_emit_eq_holds	229
ci	109d8d966ce221be	10114	v2.test.emit.rust_body_add_emit	rust_body_add_emit_add_fn_accepts_holds	230
ci	109d8d966ce221be	10114	v2.test.emit.rust_body_add_emit	rust_body_add_emit_operand_swap_discriminates	232
ci	109d8d966ce221be	10114	v2.test.emit.rust_body_add_emit	rust_body_add_emit_catalog_minus_discriminates	223
ci	109d8d966ce221be	10114	v2.test.emit.rust_body_add_emit	rust_body_add_emit_missing_catalog_rejects	216
ci	109d8d966ce221be	10114	v2.test.emit.rust_call_emit	rust_call_fold_closure_emit_holds	262
ci	109d8d966ce221be	10114	v2.test.emit.rust_call_emit	rust_call_fold_closure_swap_discriminates	247
ci	109d8d966ce221be	10114	v2.test.emit.rust_call_emit	rust_call_helper_emit_holds	237
ci	109d8d966ce221be	10114	v2.test.emit.rust_conditional_emit	rust_conditional_emit_pick_fn_accepts	143
ci	109d8d966ce221be	10114	v2.test.emit.rust_conditional_emit	rust_conditional_emit_swapped_arms_discriminates	127
ci	109d8d966ce221be	10114	v2.test.emit.rust_field_access_emit	rust_field_access_emit_get_accepts	208
ci	109d8d966ce221be	10114	v2.test.emit.rust_field_access_emit	rust_field_access_emit_wrong_field_discriminates	194
ci	109d8d966ce221be	10114	v2.test.emit.rust_fold_call_closure_emit	rust_fold_call_emit_canonical_accepts	242
ci	109d8d966ce221be	10114	v2.test.emit.rust_fold_call_closure_emit	rust_fold_call_emit_swap_discriminates	223
ci	109d8d966ce221be	10114	v2.test.emit.rust_freemonoid_char_string_grounding	fmc_projection_accepts	260
ci	109d8d966ce221be	10114	v2.test.emit.rust_freemonoid_char_string_grounding	fmc_freemonoid_char_grounds_to_native_string	239
ci	109d8d966ce221be	10114	v2.test.emit.rust_literal_bind_emit	rust_literal_bind_int_emit_accepts	158
ci	109d8d966ce221be	10114	v2.test.emit.rust_literal_bind_emit	rust_literal_bind_int_wrong_value_discriminates	156
ci	109d8d966ce221be	10114	v2.test.emit.rust_literal_bind_emit	rust_literal_bind_bool_emit_accepts	152
ci	109d8d966ce221be	10114	v2.test.emit.rust_literal_bind_emit	rust_literal_bind_bool_wrong_value_discriminates	155
ci	109d8d966ce221be	10114	v2.test.emit.rust_literal_bind_emit	rust_literal_bind_char_emit_accepts	152
ci	109d8d966ce221be	10114	v2.test.emit.rust_literal_bind_emit	rust_literal_bind_char_wrong_value_discriminates	157
ci	109d8d966ce221be	10114	v2.test.emit.rust_literal_bind_emit	rust_literal_bind_string_rope_refusal_is_executed	120
ci	109d8d966ce221be	10114	v2.test.emit.rust_logic_complement_emit	rust_logic_complement_emit_accepts	231
ci	109d8d966ce221be	10114	v2.test.emit.rust_logic_complement_emit	rust_logic_complement_emit_swapped_discriminates	216
ci	109d8d966ce221be	10114	v2.test.emit.rust_logic_meet_join_emit	rust_logic_meet_emit_holds	224
ci	109d8d966ce221be	10114	v2.test.emit.rust_logic_meet_join_emit	rust_logic_join_emit_holds	218
ci	109d8d966ce221be	10114	v2.test.emit.rust_loop_emit	rust_loop_emit_one_accepts	131
ci	109d8d966ce221be	10114	v2.test.emit.rust_loop_emit	rust_loop_emit_wrong_value_discriminates	123
ci	109d8d966ce221be	10114	v2.test.emit.rust_match_emit	rust_match_emit_one_or_two_accepts	143
ci	109d8d966ce221be	10114	v2.test.emit.rust_match_emit	rust_match_emit_swapped_arms_discriminates	131
ci	109d8d966ce221be	10114	v2.test.emit.rust_produced_decl_emit	rust_produced_decl_emits_named_add	233
ci	109d8d966ce221be	10114	v2.test.emit.rust_produced_decl_emit	rust_produced_decl_emits_named_add2	238
ci	109d8d966ce221be	10114	v2.test.emit.rust_produced_decl_emit	rust_produced_decl_name_discriminates	258
ci	109d8d966ce221be	10114	v2.test.emit.rust_production_closure_let_emit	rust_production_emits_closure_and_let	123
ci	109d8d966ce221be	10114	v2.test.emit.rust_production_closure_let_emit	rust_production_closure_body_is_not_ignored	115
ci	109d8d966ce221be	10114	v2.test.emit.rust_production_closure_let_emit	rust_production_refuses_unspelled_token_class	108
ci	109d8d966ce221be	10114	v2.test.emit.rust_record_construct_emit	rust_record_construct_emit_mk_accepts	145
ci	109d8d966ce221be	10114	v2.test.emit.rust_record_construct_emit	rust_record_construct_emit_wrong_field_discriminates	134
ci	109d8d966ce221be	10114	v2.test.emit.rust_signature_general_emit	rust_signature_general_reproduces_add_holds	111
ci	109d8d966ce221be	10114	v2.test.emit.rust_variant_construct_emit	rust_variant_construct_emit_holds_accepts	151
ci	109d8d966ce221be	10114	v2.test.emit.rust_variant_construct_emit	rust_variant_construct_emit_wrong_value_discriminates	144
ci	109d8d966ce221be	10114	v2.test.emit.semantic_decl_all_lex_parity	all_lex_rows_match	189
ci	109d8d966ce221be	10114	v2.test.emit.semantic_decl_binding_keys_parity	all_bool_emit_bindings_match	170
ci	109d8d966ce221be	10114	v2.test.emit.semantic_decl_decoration_binding_test	nullary_bool_uses_enum_copy_derive_binding	129
ci	109d8d966ce221be	10114	v2.test.emit.semantic_decl_emit_substrings_test	emit_eq_golden	239
ci	109d8d966ce221be	10114	v2.test.emit.semantic_decl_lex_binding_parity	lex_lbrace_matches	180
ci	109d8d966ce221be	10114	v2.test.emit.semantic_decl_lex_binding_parity	lex_comma_matches	177
ci	109d8d966ce221be	10114	v2.test.emit.semantic_decl_lex_binding_parity	lex_rbrace_matches	178
ci	109d8d966ce221be	10114	v2.test.emit.semantic_decl_lex_binding_parity	lex_derive_enum_copy_matches	181
ci	109d8d966ce221be	10114	v2.test.emit.semantic_decl_lex_binding_parity	binding_enum_copy_matches	171
ci	109d8d966ce221be	10114	v2.test.emit.semantic_decl_lex_binding_parity	binding_bool_ident_fallback_matches	168
ci	109d8d966ce221be	10114	v2.test.emit.semantic_decl_lookup_receipt_test	row_lookup_returns_derive_spelling	168
ci	109d8d966ce221be	10114	v2.test.emit.semantic_decl_lookup_receipt_test	map_lookup_returns_derive_spelling	168
ci	109d8d966ce221be	10114	v2.test.emit.semantic_decl_profile_path_parity	bundle_node_profile_matches_target_emission_profile	186
ci	109d8d966ce221be	10114	v2.test.emit.semantic_decl_profile_path_parity	target_emission_lex_matches_live_for_kw_enum	178
ci	109d8d966ce221be	10114	v2.test.emit.semantic_decl_routing_generic	semantic_generic_enum_routes_to_enum_emit	259
ci	109d8d966ce221be	10114	v2.test.emit.semantic_decl_routing_generic	semantic_generic_struct_routes_to_struct_emit	243
ci	109d8d966ce221be	10114	v2.test.emit.semantic_decl_routing	semantic_bool_coproduct_routes_to_enum_emit	236
ci	109d8d966ce221be	10114	v2.test.emit.semantic_decl_routing	semantic_record_routes_to_struct_emit	232
ci	109d8d966ce221be	10114	v2.test.emit.semantic_decl_routing	semantic_unsupported_shape_refuses	128
ci	109d8d966ce221be	10114	v2.test.emit.semantic_decl_rules_parity_test	emission_rules_match_rust_rules_for_generic_surface	173
ci	109d8d966ce221be	10114	v2.test.emit.semantic_decl_serialize_parity	same_tokens_decoded_bindings_match_live_bindings	221
ci	109d8d966ce221be	10114	v2.test.emit.semantic_decl_serialize_parity	same_tokens_decoded_lex_matches_live_lex	238
ci	109d8d966ce221be	10114	v2.test.emit.semantic_decl_serialize_parity	decoded_lex_live_bindings_match_live_target	237
ci	109d8d966ce221be	10114	v2.test.emit.semantic_decl_serialize_parity	decoded_row_profile_matches_golden	234
ci	109d8d966ce221be	10114	v2.test.emit.semantic_decl_serialize_parity	live_rebuilt_target_matches_golden	174
ci	109d8d966ce221be	10114	v2.test.emit.semantic_decl_serialize_parity	live_via_bool_serialize_target_matches_golden	172
ci	109d8d966ce221be	10114	v2.test.emit.semantic_decl_serialize_parity	generic_row_profile_matches_golden	233
ci	109d8d966ce221be	10114	v2.test.claim.emit.trait_derive_supplemental_generic_bound_contract	nested_generic_contract_round_trip_preserves_keyed_authority	980
ci	109d8d966ce221be	10114	v2.test.claim.emit.trait_derive_supplemental_generic_bound_contract	rust_vec_target_bundle_round_trip_preserves_im_vector_policy	710
ci	109d8d966ce221be	10114	v2.test.claim.emit.trait_derive_supplemental_generic_bound_contract	rust_vec_debug_contract_requires_clone_from_im_vector_authority	706
ci	109d8d966ce221be	10114	v2.test.claim.emit.trait_derive_supplemental_generic_bound_contract	rust_vec_partial_eq_contract_requires_clone_from_im_vector_authority	716
ci	109d8d966ce221be	10114	v2.test.claim.emit.trait_derive_supplemental_generic_bound_contract	rust_vec_serialize_contract_requires_clone_from_im_vector_authority	713
ci	109d8d966ce221be	10114	v2.test.claim.emit.trait_derive_supplemental_generic_bound_contract	rust_vec_deserialize_contract_requires_clone_from_im_vector_authority	720
ci	109d8d966ce221be	10114	v2.test.claim.emit.trait_derive_supplemental_generic_bound_contract	rust_vec_clone_contract_remains_explicit_empty_from_im_vector_authority	730
ci	109d8d966ce221be	10114	v2.test.claim.emit.trait_derive_supplemental_generic_bound_contract	rust_vec_unmodeled_ord_contract_refuses_as_missing	719
ci	109d8d966ce221be	10114	v2.test.claim.emit.trait_derive_supplemental_generic_bound_contract	rust_set_target_bundle_round_trip_preserves_both_production_policies	709
ci	109d8d966ce221be	10114	v2.test.claim.emit.trait_derive_supplemental_generic_bound_contract	rust_btree_set_debug_contract_is_explicit_known_zero_from_std_authority	721
ci	109d8d966ce221be	10114	v2.test.claim.emit.trait_derive_supplemental_generic_bound_contract	rust_btree_set_serialize_contract_is_explicit_known_zero_from_serde_authority	720
ci	109d8d966ce221be	10114	v2.test.claim.emit.trait_derive_supplemental_generic_bound_contract	rust_btree_set_deserialize_contract_requires_ord_from_serde_authority	595
ci	109d8d966ce221be	10114	v2.test.claim.emit.trait_derive_supplemental_generic_bound_contract	rust_hash_set_serialize_contract_is_known_zero_after_bundle_decode	713
ci	109d8d966ce221be	10114	v2.test.claim.emit.trait_derive_supplemental_generic_bound_contract	rust_hash_set_unrepresentable_hash_contracts_refuse_with_typed_blockers	714
ci	109d8d966ce221be	10114	v2.test.claim.emit.trait_derive_supplemental_generic_bound_contract	duplicate_derive_rows_refuse_on_bundle_decode	369
ci	109d8d966ce221be	10114	v2.test.claim.emit.trait_derive_supplemental_generic_bound_contract	undeclared_slot_refuses_on_bundle_decode	376
ci	109d8d966ce221be	10114	v2.test.claim.emit.trait_derive_supplemental_generic_bound_contract	malformed_unrelated_row_poison_refuses_valid_debug_decode	490
ci	109d8d966ce221be	10114	v2.test.claim.emit.trait_derive_supplemental_generic_bound_contract	duplicate_requirement_pairs_refuse_on_bundle_decode	381
ci	109d8d966ce221be	10114	v2.test.emit_host_gate.target_coverage_completeness	emit_host_target_coverage_complete	175
ci	109d8d966ce221be	10114	v2.test.claim.enforcement.cost_coverage_witness	cost_coverage_smoke_totality_holds	501
ci	109d8d966ce221be	10114	v2.test.claim.enforcement.cost_coverage_witness	cost_coverage_smoke_recomputed_by_execution_holds	504
ci	109d8d966ce221be	10114	v2.test.claim.enforcement.cost_coverage_witness	cost_coverage_dag_logic_has_three_fn_bodies	502
ci	109d8d966ce221be	10114	v2.test.claim.enforcement.cost_coverage_witness	cost_coverage_reject_is_typed_not_silent	503
ci	109d8d966ce221be	10114	v2.test.claim.enforcement.cost_coverage_witness	cost_coverage_dag_tree_receipt_by_execution	501
ci	109d8d966ce221be	10114	v2.test.claim.enforcement.cost_coverage_witness	cost_coverage_v2_tree_receipt_by_execution	505
ci	109d8d966ce221be	10114	v2.test.claim.enforcement.cost_coverage_witness	cost_coverage_unknown_fraction_is_derived	503
ci	109d8d966ce221be	10114	v2.test.claim.enforcement.cost_coverage_witness	cost_coverage_corpus_roster_nonempty	33192
ci	109d8d966ce221be	10114	v2.test.claim.enforcement.cost_coverage_witness	cost_coverage_decl_facts_roster_smoke_totality_holds	28709
ci	109d8d966ce221be	10114	v2.test.claim.enforcement.cost_coverage_witness	cost_coverage_file_row_totality_holds_on_smoke	502
ci	109d8d966ce221be	10114	v2.test.claim.enforcement.cost_coverage_witness	cost_coverage_v2_ingested_body_is_not_decl_facts_skeleton	503
ci	109d8d966ce221be	10114	v2.test.claim.enforcement.grammar_coverage_witness	grammar_coverage_smoke_totality_holds	505
ci	109d8d966ce221be	10114	v2.test.claim.enforcement.grammar_coverage_witness	grammar_coverage_smoke_recomputed_by_execution_holds	504
ci	109d8d966ce221be	10114	v2.test.claim.enforcement.grammar_coverage_witness	grammar_coverage_dag_tree_totality_holds	505
ci	109d8d966ce221be	10114	v2.test.claim.enforcement.grammar_coverage_witness	grammar_coverage_reject_is_typed_not_silent	503
ci	109d8d966ce221be	10114	v2.test.claim.enforcement.grammar_coverage_witness	grammar_coverage_corpus_roster_dedupes_decl_facts	28523
ci	109d8d966ce221be	10114	v2.test.claim.enforcement.grammar_coverage_witness	grammar_coverage_decl_facts_roster_smoke_totality_holds	28457
ci	109d8d966ce221be	10114	v2.test.claim.enforcement.grammar_coverage_witness	grammar_coverage_take_n_live_dag_subset5_work_units_by_execution	28806
ci	109d8d966ce221be	10114	v2.test.claim.enforcement.grammar_coverage_witness	grammar_coverage_take_n_live_dag_subset10_work_units_by_execution	29096
ci	109d8d966ce221be	10114	v2.test.claim.enforcement.grammar_coverage_witness	grammar_coverage_take_n_fixed_roster_saturates_by_execution	505
ci	109d8d966ce221be	10114	v2.test.claim.enforcement.grammar_coverage_witness	grammar_coverage_dag_tree_receipt_by_execution	502
ci	109d8d966ce221be	10114	v2.test.claim.enforcement.grammar_coverage_witness	grammar_coverage_v1_core_file_reject_locus_by_execution	516
ci	109d8d966ce221be	10114	v2.test.claim.enforcement.grammar_coverage_witness	grammar_coverage_v1_tokenize_file_reject_locus_by_execution	505
ci	109d8d966ce221be	10114	v2.test.claim.enforcement.grammar_coverage_witness	grammar_coverage_v1_rejected_rows_identity_by_execution	509
ci	109d8d966ce221be	10114	v2.test.claim.enforcement.grammar_coverage_witness	grammar_coverage_v1_tree_receipt_by_execution	514
ci	109d8d966ce221be	10114	v2.test.claim.enforcement.grammar_coverage_witness	grammar_coverage_v2_tree_receipt_by_execution	504
ci	109d8d966ce221be	10114	v2.test.claim.enforcement.grammar_coverage_witness	grammar_coverage_parse_fraction_is_derived	506
ci	109d8d966ce221be	10114	v2.test.claim.enforcement.lens_module_gate_witness	lens_closure_question_zero_holds_live	416
ci	109d8d966ce221be	10114	v2.test.claim.enforcement_inventory_witness	enforcement_live_witness_exclusion_inventory_matches_frontier	105
ci	109d8d966ce221be	10114	v2.test.claim.enforcement_inventory_witness	inventory_reconciles_registry_both_ways_live	27029
ci	109d8d966ce221be	10114	v2.test.claim.enforcement_inventory_witness	inventory_unbound_rows_match_contract_unbound_live	26511
ci	109d8d966ce221be	10114	v2.test.claim.enforcement_inventory_witness	unbound_lenses_remain_in_inventory_live	26822
ci	109d8d966ce221be	10114	v2.test.claim.enforcement_inventory_witness	cost_has_contract_and_standing_intent_applications_live	26683
ci	109d8d966ce221be	10114	v2.test.claim.enforcement_inventory_witness	cost_repo_wide_application_reports_support_gap_live	30767
ci	109d8d966ce221be	10114	v2.test.claim.enforcement_inventory_witness	cost_contract_consumer_application_support_held_live	30078
ci	109d8d966ce221be	10114	v2.test.claim.enforcement_inventory_witness	inventory_rows_report_evaluated_scope_absent_live	27609
ci	109d8d966ce221be	10114	v2.test.claim.enforcement_live_witness	enforcement_consistency_gate_holds	29424
ci	109d8d966ce221be	10114	v2.test.claim.enforcement_live_witness	complexity_repo_wide_verdict_matches_roadmap	28630
ci	109d8d966ce221be	10114	v2.test.claim.enforcement_live_witness	per_root_sentinels_hold_in_one_walk	27923
ci	109d8d966ce221be	10114	v2.test.claim.enforcement_live_witness	live_corpus_is_currently_all_body_unavailable	28018
ci	109d8d966ce221be	10114	v2.test.claim.enforcement_live_witness	bound_contracts_derive_live_receipts	27619
ci	109d8d966ce221be	10114	v2.test.claim.enforcement_live_witness	unbound_contracts_omit_semantic_receipts	28016
ci	109d8d966ce221be	10114	v2.test.execution.add_arrow_eval_by_execution	add_arrow_eval_tokenize_holds	153
ci	109d8d966ce221be	10114	v2.test.execution.add_arrow_eval_by_execution	add_arrow_eval_parse_holds	501
ci	109d8d966ce221be	10114	v2.test.execution.add_arrow_eval_by_execution	add_arrow_eval_normalize_holds	504
ci	109d8d966ce221be	10114	v2.test.execution.add_arrow_eval_by_execution	add_arrow_eval_resolve_holds	502
ci	109d8d966ce221be	10114	v2.test.execution.add_arrow_eval_by_execution	add_arrow_eval_source_pipeline_admits_add_holds	504
ci	109d8d966ce221be	10114	v2.test.execution.bind_eval_by_execution	bind_census_ingested_executes_holds	501
ci	109d8d966ce221be	10114	v2.test.execution.bind_eval_by_execution	bind_census_ingested_wrong_value_red_holds	501
ci	109d8d966ce221be	10114	v2.test.execution.c_type_decl_emit_host_run	c_type_decl_emit_host_green_run_holds	193
ci	109d8d966ce221be	10114	v2.test.execution.c_type_decl_emit_host_run	c_type_decl_emit_host_inject_fault_refuses_holds	183
ci	109d8d966ce221be	10114	v2.test.execution.emit_host_add_equals_eval	emit_host_add_equals_eval_holds	478
ci	109d8d966ce221be	10114	v2.test.execution.emit_host_add_equals_eval	emit_host_add_wrong_oracle_refuses_holds	446
ci	109d8d966ce221be	10114	v2.test.execution.emit_host_classical_not_ingested_equals_eval	ingested_classical_not_eval_subgraph_canonical_octet_zero_holds	503
ci	109d8d966ce221be	10114	v2.test.execution.emit_host_classical_not_ingested_equals_eval	ingested_classical_not_emit_octet_bridge_shape_holds	503
ci	109d8d966ce221be	10114	v2.test.execution.emit_host_classical_not_ingested_equals_eval	ingested_classical_not_emit_source_arm_shape_holds	503
ci	109d8d966ce221be	10114	v2.test.execution.emit_host_classical_not_ingested_equals_eval	ingested_classical_not_canonical_emit_refuses_underived_holds	503
ci	109d8d966ce221be	10114	v2.test.execution.emit_host_classical_not_ingested_equals_eval	ingested_classical_not_resolves_holds	502
ci	109d8d966ce221be	10114	v2.test.execution.emit_host_classical_not_ingested_equals_eval	ingested_classical_not_arrow_has_match_holds	501
ci	109d8d966ce221be	10114	v2.test.execution.emit_host_classical_not_ingested_equals_eval	ingested_classical_not_staging_emit_refuses_underived_holds	501
ci	109d8d966ce221be	10114	v2.test.execution.emit_host_classical_not_ingested_equals_eval	ingested_classical_not_staging_swapped_emit_refuses_underived_holds	501
ci	109d8d966ce221be	10114	v2.test.execution.emit_host_classical_not_ingested_equals_eval	emit_host_classical_not_ingested_equals_eval_holds	501
ci	109d8d966ce221be	10114	v2.test.execution.emit_host_classical_not_ingested_equals_eval	emit_host_classical_not_ingested_swapped_refuses_holds	503
ci	109d8d966ce221be	10114	v2.test.execution.emit_host_classical_not_ingested_equals_eval	ingested_classical_not_emit_accepts_holds	503
ci	109d8d966ce221be	10114	v2.test.execution.emit_host_classical_not_ingested_equals_eval	ingested_classical_not_real_infer_holds	501
ci	109d8d966ce221be	10114	v2.test.execution.emit_host_complement_equals_eval	emit_host_complement_equals_eval_holds	477
ci	109d8d966ce221be	10114	v2.test.execution.emit_host_complement_equals_eval	emit_host_complement_wrong_fixture_refuses_holds	366
ci	109d8d966ce221be	10114	v2.test.execution.emit_host_field_access_equals_eval	emit_host_field_access_equals_eval_holds	731
ci	109d8d966ce221be	10114	v2.test.execution.emit_host_field_access_equals_eval	emit_host_field_access_wrong_fixture_refuses_holds	455
ci	109d8d966ce221be	10114	v2.test.execution.emit_host_filesystem_read_equals_eval	emit_host_filesystem_read_equals_eval_holds	566
ci	109d8d966ce221be	10114	v2.test.execution.emit_host_filesystem_read_equals_eval	emit_host_filesystem_read_wrong_oracle_refuses_holds	301
ci	109d8d966ce221be	10114	v2.test.execution.emit_host_fold_closure_equals_eval	emit_host_fold_closure_equals_eval_holds	492
ci	109d8d966ce221be	10114	v2.test.execution.emit_host_fold_closure_equals_eval	emit_host_fold_closure_wrong_fixture_refuses_holds	486
